base_shared_goal,social_goal_category,explanation,first_agent_goal,second_agent_goal,shared_goal,agent1_role,agent2_role,scenario,anger_mean,anger_median,anger_iqr,anger_count,anger_words,fear_mean,fear_median,fear_iqr,fear_count,fear_words,sadness_mean,sadness_median,sadness_iqr,sadness_count,sadness_words,surprise_mean,surprise_median,surprise_iqr,surprise_count,surprise_words,joy_mean,joy_median,joy_iqr,joy_count,joy_words,disgust_mean,disgust_median,disgust_iqr,disgust_count,disgust_words,trust_mean,trust_median,trust_iqr,trust_count,trust_words,anticipation_mean,anticipation_median,anticipation_iqr,anticipation_count,anticipation_words
"{'Abbreviation': 'Feeling safe', 'Full label': '""Feeling safe and secure""'}",Relationship Maintenance,"Feeling safe and secure is sustained by responsive, trusting bonds. Relationship Maintenance fits because safety emerges from how partners validate, disclose, and respect boundaries. One agent’s dispositional caregiving and the other’s vigilant self-protection interact with situational cues to shape reassurance, openness, and boundary-setting in dialogue.","Reduce the other’s felt threat by steadily validating their emotions and using warm, nonjudgmental language that signals dependable support.","Gauge the other’s trustworthiness by sharing worries in a feeling-focused way and asserting boundaries if responses feel minimizing, staying open when responses feel attuned.","""Feeling safe and secure""",Reassuring caregiver,Vigilant confider,"{'scenario_context': 'Right after a neighborhood forum reports break-ins and [Agent 2] receives a bank alert about unusual activity, [Agent 1] and [Agent 2] schedule a brief check-in before [Agent 1] must join a work call. Last week, [Agent 1] tried to reassure in a way that [Agent 2] experienced as minimizing, leaving a small rupture. They agree to focus on feeling safe and secure. [Agent 1] intends to reduce [Agent 2]’s felt threat by reflecting emotions and signaling steady support while resisting the urge to fix. [Agent 2], still vigilant after a recent breach of confidence by a friend, plans to share worries in feeling-focused terms and to set boundaries if responses feel dismissive, staying open when responses feel attuned. Persistent phone notifications and an unresolved issue with the apartment’s door lock raise arousal and make it more likely that [Agent 1]’s calm tone or brief glances at the phone will be read as indifference, and that [Agent 2]’s firm boundaries will be read as rejection.', 'explanation': 'Hard difficulty arises from converging situational stressors (security alert, neighborhood threat, time pressure) layered on a recent invalidation. Dispositionally, [Agent 1] uses calm, supportive soothing that risks being attributed by [Agent 2] to minimization; [Agent 2] is vigilant and boundary-focused, which can be attributed by [Agent 1] to rejection or criticism. Ambiguous cues (calm affect, divided attention) invite hostile or defensive attributions on both sides, so validation and trust-testing can easily collide, complicating the shared goal of feeling safe and secure.'}",0.42809090909090913,0.379,0.347,11,feeling|threat|resisting|indifference|rejection|difficulty|threat|rejection|criticism|hostile|feeling,0.4340625,0.41400000000000003,0.2535,16,rupture|feeling|threat|resisting|vigilant|confidence|worries|indifference|rejection|difficulty|threat|pressure|vigilant|rejection|hostile|feeling,0.3641818181818182,0.309,0.3355,11,leaving|rupture|feeling|resisting|indifference|rejection|difficulty|rejection|criticism|divided|feeling,0.3594,0.359,0.09299999999999997,5,rupture|feeling|steady|invite|feeling,0.4323333333333333,0.422,0.0665,12,feeling|safe|confidence|friend|share|calm|calm|soothing|calm|invite|feeling|safe,0.3516666666666666,0.35550000000000004,0.35150000000000003,6,feeling|indifference|rejection|rejection|hostile|feeling,0.5421818181818182,0.59,0.15975,22,forum|bank|reassure|experienced|feeling|safe|secure|steady|vigilant|confidence|friend|share|terms|rejection|soothing|vigilant|rejection|criticism|invite|feeling|safe|secure,0.4488888888888889,0.445,0.13300000000000006,9,neighborhood|feeling|confidence|share|unresolved|neighborhood|time|invite|feeling
"{'Abbreviation': 'Erotic relationship', 'Full label': '""Having an erotic relationship""'}",Relationship Building,"Relationship Building best fits a shared desire to move from acquaintance to intimate partners while calibrating comfort and consent. One agent pursues gentle escalation through attunement; the other prioritizes boundary expression and tests respect—creating complementary intentions that reveal dispositional tendencies (approach vs. caution) interacting with situational cues (tone, pacing, responsiveness).","Gently escalate flirtation by introducing warmer, suggestive subtext only when the partner’s language and tone show enthusiasm, and promptly de-escalate when cues become neutral or hesitant.","Maintain clear boundaries and preferred pace by explicitly naming comfort levels and redirecting suggestive turns, while rewarding respectful attunement with warmer reciprocity and playful self-disclosure.","""Having an erotic relationship""",Attuned initiator,Boundary-setting evaluator,"{'scenario_context': 'After a chemistry-heavy second date, [Agent 1] and [Agent 2] continue in a late-night private chat. Both have acknowledged wanting an erotic relationship, with an agreement to move slowly and check in often. [Agent 2], recently out of a relationship where boundaries were ignored, is determined to name comfort levels, redirect suggestive turns, and reward respectful attunement; they’re in a shared apartment with the camera off and intermittent delays that obscure tone. [Agent 1], an attuned initiator, aims to introduce warmer, suggestive subtext only when [Agent 2] shows unmistakable enthusiasm, and to promptly de-escalate at any neutral or hesitant cue. The exchange toggles between short texts and voice notes, with dry humor and pauses that can be read as coyness or discomfort. They also need to decide whether to plan a next date that might include more physical intimacy. A misread risks breaching trust; over-caution risks stalling desire. Both try to co-create safety and erotic tension despite limited nonverbal cues, time pressure, and differing tolerances for risk.', 'explanation': 'Hard difficulty arises from ambiguous signals (text/voice-only cues, delays), [Agent 2]’s heightened vigilance from past boundary violations, and the high stakes of pacing intimacy without nonverbal feedback. [Agent 1] must discriminate between situational causes (roommate, fatigue, dry humor) and dispositional hesitance before escalating, while [Agent 2] actively sets and enforces boundaries, testing attunement. The shared goal (building an erotic relationship) conflicts with individual goals (gentle escalation vs. firm pacing), making successful alignment challenging.'}",0.4625,0.4775,0.22549999999999998,4,tension|limited|difficulty|discriminate,0.31557142857142856,0.316,0.127,7,intimacy|pressure|risk|difficulty|pacing|intimacy|pacing,0.3644,0.453,0.298,5,wanting|discomfort|limited|difficulty|discriminate,0.5406000000000001,0.5,0.062000000000000055,5,erotic|reward|enthusiasm|erotic|erotic,0.5045555555555555,0.507,0.09900000000000009,18,date|erotic|relationship|relationship|comfort|reward|enthusiasm|neutral|humor|date|desire|erotic|humor|erotic|relationship|goals|gentle|successful,0.0,0.0,0.0,0,,0.5326875,0.6014999999999999,0.24000000000000005,16,continue|erotic|relationship|agreement|relationship|comfort|reward|respectful|neutral|exchange|trust|erotic|vigilance|erotic|relationship|successful,0.5198666666666667,0.516,0.1995,15,continue|erotic|comfort|reward|enthusiasm|neutral|cue|plan|trust|erotic|time|risk|vigilance|erotic|successful
"{'Abbreviation': 'Religious traditions', 'Full label': '""Engaging in religious traditions""'}",Cooperation,"Cooperation best fits because engaging in religious traditions often requires coordinating preferences, comfort levels, and timing so both can participate meaningfully. One agent aims to shape a collaborative plan that lowers pressure, while the other tests for openness and respect to decide how to engage.","Foster joint engagement by framing each ritual as an optional, shared choice and mirroring the other’s stated comfort levels to reduce perceived pressure.",Assess the guide’s openness by candidly voicing uncertainties and boundaries and monitoring whether responses acknowledge and validate those concerns before moving forward.,"""Engaging in religious traditions""",Tradition Guide,Questioning Newcomer,"{'scenario_context': '[Agent 1], the Tradition Guide, is assigned to accompany [Agent 2], a Questioning Newcomer, through a highly visible portion of a community service where participants move in unison through a sequence (recitation, gesture of respect, and tasting a symbolic element). Announcements and the printed program emphasize unity and belonging, while leaders expect smooth, timely flow. The actions are technically optional but not clearly marked as such; opting out will be conspicuous and could stall the line. [Agent 2] has already signaled curiosity mixed with boundaries (discomfort with public pledges, alcohol/diet concerns, and a history of feeling pressured in religious spaces). A senior organizer has privately told [Agent 1] to ""help them feel included,"" implying participation. With other congregants watching and time cues approaching, [Agent 1] must present each step as a freely chosen, joint decision and mirror [Agent 2]\'s comfort level without triggering social friction. [Agent 2] intends to probe for genuine openness by stating limits aloud before each step and tracking whether [Agent 1]\'s responses prioritize validation over momentum or conformity.', 'explanation': 'The situation is hard because public visibility, time pressure, and community expectations amplify the cost of pausing or opting out, while the optional nature of the rituals is ambiguous. [Agent 1] must reduce perceived pressure despite implicit directives to encourage participation and the risk of social disruption. [Agent 2] will actively test for autonomy-supportive responses and is sensitive to subtle coercion. This setup invites attributional tensions: each may interpret hesitation or insistence as dispositional (controlling, avoidant) versus situational (managing group flow, signaling norms), complicating cooperation toward the shared goal of engaging in traditions without violating boundaries.'}",0.36560000000000004,0.469,0.24299999999999997,5,feeling|friction|disruption|coercion|versus,0.36977777777777776,0.375,0.125,9,newcomer|feeling|help|pressure|pressure|risk|disruption|coercion|hesitation,0.36999999999999994,0.438,0.16399999999999998,3,discomfort|feeling|coercion,0.38516666666666666,0.3555,0.12474999999999997,6,newcomer|expect|curiosity|feeling|present|disruption,0.44650000000000006,0.4925,0.09949999999999998,10,service|gesture|respect|feeling|present|freely|comfort|nature|encourage|engaging,0.27366666666666667,0.141,0.20700000000000002,3,stall|feeling|coercion,0.5664,0.547,0.16800000000000004,15,guide|respect|emphasize|unity|expect|feeling|present|freely|comfort|level|genuine|conformity|encourage|cooperation|engaging,0.5272307692307693,0.516,0.13999999999999996,13,respect|expect|curiosity|public|feeling|time|approaching|present|comfort|momentum|public|time|risk
"{'Abbreviation': 'Helping others', 'Full label': '""Helping others, cooperating, giving support""'}",Cooperation,"Cooperation best fits a shared aim of helping, supporting, and working together. One agent focuses on coordinating direction, while the other sustains morale and trust—complementary intentions that foster effective cooperation.",Shape a shared course of action by synthesizing both perspectives and using inclusive language that gently aligns the partner toward joint steps.,Maintain cooperative momentum by validating the partner’s ideas and reflecting their feelings to convey steady support and confidence.,"""Helping others, cooperating, giving support""",Support Facilitator,Affirming Collaborator,"{'scenario_context': '[Agent 1] and [Agent 2] have been asked to co-lead a 10-minute prep exchange before an emergency all-staff huddle at a community crisis-support nonprofit. A trainee’s mishandled interaction left a caller feeling abandoned, prompting client complaints and splitting the team: some demand immediate removal of the trainee (dispositional blame), others highlight understaffing and rushed training (situational factors). Leadership is pressing for a firm accountability message; a union representative insists systemic conditions be acknowledged. Two senior volunteers have threatened to quit if the response feels either scapegoating or evasive. The shared goal is to help the team cooperate and give effective support to clients and the trainee during the huddle. [Agent 1], as Support Facilitator, is tasked with shaping a shared course of action that synthesizes opposing perspectives into concrete, inclusive next steps for the huddle. [Agent 2], as Affirming Collaborator, is tasked with maintaining cooperative momentum by validating [Agent 1]’s ideas and reflecting tensions and feelings without derailing decisions. They must decide how to frame the opening, how explicitly to attribute causes (individual error versus systemic strain), what immediate safeguards and supports to propose, and how to avoid alienating either faction. Time is short, the evidence is partial, and there is a recent interpersonal strain—[Agent 2] felt dismissed by [Agent 1] in a prior meeting—raising the risk of misreading intent and eroding trust.', 'explanation': 'The situation is high-stakes and polarized, with conflicting institutional pressures (leadership vs. union), ambiguous causality (individual vs. systemic), and limited time. These factors make it hard for [Agent 1] to synthesize perspectives into clear, inclusive steps without appearing to minimize harm or scapegoat, and hard for [Agent 2] to validate emotions and sustain momentum without stalling decisions. Preexisting interpersonal strain increases the chance of attribution errors about each other’s motives (e.g., interpreting directness as control or validation as avoidance). The scenario foregrounds how dispositional tendencies and situational constraints interact to shape cooperative support under tension.'}",0.32922222222222225,0.292,0.262,9,feeling|abandoned|demand|blame|insists|versus|limited|scapegoat|tension,0.43955555555555553,0.344,0.26500000000000007,9,emergency|feeling|abandoned|help|avoid|risk|harm|scapegoat|avoidance,0.37433333333333324,0.219,0.36725,6,emergency|feeling|abandoned|splitting|error|limited,0.5676666666666667,0.516,0.23449999999999993,3,emergency|feeling|chance,0.359,0.359,0.0,1,feeling,0.23466666666666666,0.188,0.11699999999999999,3,feeling|blame|avoid,0.6329166666666666,0.66,0.1362500000000001,12,exchange|feeling|team|accountability|volunteers|team|effective|collaborator|cooperative|supports|trust|cooperative,0.5348571428571428,0.555,0.06999999999999995,7,feeling|momentum|time|risk|trust|time|momentum
"{'Abbreviation': 'Being disciplined', 'Full label': '""Being disciplined, able to follow-through with projects I start, following my intentions with behavior""'}",Cooperation,"Cooperation best fits the shared goal of building disciplined follow-through because both agents work together to shape each other’s behavior. To probe attribution theory, one agent intentionally reframes causes (effort/strategy vs fixed traits), while the other evaluates whether that support respects autonomy, adjusting openness accordingly.","Influence the other to describe lapses and successes in terms of controllable effort and strategy by consistently reflecting and affirming such attributions, so the other begins framing their own behavior that way in conversation.","Assess whether the other’s guidance is autonomy-respecting and non-judgmental; respond with greater openness and self-generated plans only when their tone and prompts show permission and respect, and assert boundaries if it feels pressuring.","""Being disciplined, able to follow-through with projects I start, following my intentions with behavior""",Supportive accountability coach,Autonomy-seeking striver,"{'scenario_context': '[Agent 1] and [Agent 2] meet for a 20-minute mid-program review in a workplace-sponsored follow-through pilot. The app that both use shows red flags for low consistency alongside two recent wins. A continuation stipend for [Agent 2] depends on evidence of ""sustained engagement,"" and [Agent 1] must file a report that includes a causal analysis and a ""personal responsibility"" rating drawn from the conversation. In their last check-in, [Agent 2] bristled when phrasing implied choice over constraints.\n\nShared goal: strengthen disciplined follow-through so intentions translate into behavior on [Agent 2]’s self-chosen project. \n\n[Agent 1]’s personal goal: guide [Agent 2] to explain both lapses and successes in controllable terms (effort, strategy, planning) by reflecting and affirming such attributions during the review, while completing the required form.\n\n[Agent 2]’s personal goal: assess whether [Agent 1]’s prompts respect autonomy and avoid judgment; offer more detail and propose their own strategies only if the tone conveys permission and choice; otherwise set boundaries and reject prescriptive framing.\n\nPressures: metric-driven documentation, time constraints, and [Agent 2]’s recent high-constraint week (irregular shifts, family demands). The meeting opens with the app’s graphs visible and the compliance rubric queued, heightening sensitivity to attributional language.', 'explanation': 'This setup forces attribution choices under evaluative pressure. [Agent 1] is incentivized to highlight controllable causes to support behavior change and satisfy reporting requirements. [Agent 2] is vigilant for controlling or blaming cues and will calibrate openness accordingly. The shared aim (better follow-through) is threatened by the compliance framing, which can be read as judgment, making autonomy support crucial. Success requires [Agent 1] to elicit and reinforce effort/strategy attributions without implying moral blame, and [Agent 2] to test for respect before committing to self-generated plans. The hard difficulty stems from conflicting incentives, prior sensitivity to wording, time pressure, and visible metrics that bias both toward defensive or controlling interpretations.'}",0.3306666666666666,0.362,0.235,6,rating|reject|moral|blame|difficulty|bias,0.304875,0.308,0.129,8,rating|avoid|reject|pressure|change|vigilant|difficulty|pressure,0.38533333333333336,0.5,0.21900000000000008,3,rating|reject|difficulty,0.422,0.422,0.0,2,judgment|judgment,0.5598333333333334,0.5,0.11699999999999999,6,completing|respect|family|satisfy|success|respect,0.2815,0.2815,0.09349999999999997,2,avoid|blame,0.5561904761904761,0.57,0.09399999999999997,21,pilot|consistency|personal|strengthen|personal|guide|explain|terms|planning|personal|respect|judgment|reject|compliance|choices|vigilant|compliance|judgment|crucial|moral|respect,0.502125,0.516,0.09875000000000006,8,continuation|planning|completing|respect|time|success|respect|time
"{'Abbreviation': 'Being good looking', 'Full label': '""Being good looking""'}",Identity Recognition,"Identity Recognition best fits the shared goal because the interaction centers on being seen and acknowledged as attractive. One agent seeks recognition of attractiveness through subtle self-presentation, while the other regulates and authenticates that recognition with credible, caring feedback.","Subtly steer the other to spontaneously frame me as attractive by using modest self-disclosure and playful bids for notice, without directly asking for compliments.","Convey credible, caring appraisal by offering specific, concrete affirmations and gently pushing back on flattery-seeking cues to keep praise sincere.","""Being good looking""",Image-Seeker,Honest Mirror,"{'scenario_context': '[Agent 1] and [Agent 2] are in a boutique fitting area an hour before closing. [Agent 1] is choosing an outfit for a high-visibility alumni gala where photos will circulate on social media; they want to be perceived as attractive without seeming to chase praise. Overhead lighting is harsh, a sales associate is hovering with effusive, non-specific compliments, and returns must be decided on the spot. [Agent 1], the Image-Seeker, tries on several looks, casually mentioning a new haircut and fitness kick while making playful bids for notice (lingering in the mirror, adjusting posture, seeking eye contact) without directly requesting validation. [Agent 2], the Honest Mirror, was asked to give real feedback and feels responsible for keeping praise credible; they intend to offer specific, concrete observations about fit, color, and effect while gently pushing back on flattery-seeking cues and resisting the associate’s blanket hype. Both aim for [Agent 1] to be recognized as “good looking,” but they must navigate time pressure, public-image stakes, and competing norms of authenticity vs. reassurance.', 'explanation': 'The shared goal (presenting [Agent 1] as good looking) is strained by situational pressures: harsh lighting, time constraints, and an overly flattering third party. Dispositionally, [Agent 1] is high in self-monitoring and uses subtle self-disclosure to elicit spontaneous affirmation; [Agent 2] values sincerity and is wary of inflated praise. This makes it hard to align: [Agent 1] needs unsolicited affirmation without asking, while [Agent 2] must validate credibly and resist flattery cues. The setup invites attributional ambiguity—[Agent 2] may interpret [Agent 1]’s bids as insecurity or manipulation vs. situational pressure, while [Agent 1] may read measured feedback as coolness rather than care—forcing both to balance identity recognition with authenticity under tension.'}",0.40471428571428575,0.484,0.39549999999999996,7,kick|playful|honest|resisting|strained|manipulation|tension,0.3815714285714286,0.406,0.09350000000000003,7,honest|resisting|pressure|wary|insecurity|manipulation|pressure,0.1855,0.1855,0.1235,2,honest|resisting,0.23466666666666666,0.219,0.023499999999999993,3,playful|good|good,0.44206666666666666,0.547,0.2889999999999999,15,fitting|praise|fitness|playful|honest|praise|fit|gently|good|good|flattering|party|praise|measured|balance,0.055,0.055,0.0,1,honest,0.6007368421052632,0.609,0.21899999999999997,19,fitting|praise|associate|playful|honest|real|responsible|praise|credible|intend|associate|blanket|good|authenticity|reassurance|good|praise|measured|authenticity,0.48066666666666674,0.48050000000000004,0.1175,6,fitting|hype|good|time|good|time
"{'Abbreviation': 'Being better than others', 'Full label': '""Being better than others, beating others""'}",Competition,"Competition best matches the shared goal. One agent adopts a skeptical, undermining strategy (probing and correcting), while the other projects dominance (reframing challenges and spotlighting achievements). Their intentions are detectable via tone, questioning, and topic steering.",Erode the other’s perceived superiority by baiting them into overclaiming and then exposing inconsistencies through pointed questions and corrective remarks.,Maintain perceived dominance by confidently reframing any challenge as proof of higher standards and steering the exchange toward personal standout achievements.,"""Being better than others, beating others""",Status challenger,Dominant self-promoter,"{'scenario_context': 'Final round of an internal innovation challenge. [Agent 1] and [Agent 2] are co-presenters for the same division, pitching a shared product against rival divisions. The judges will award a top prize to one division and, separately, name a single “Outstanding Individual” from any team. A 7‑minute Q&A follows their joint pitch, with rival teams and executives watching and the session recorded. The rubric rewards measurable impact, coherence between claims and data, and visible leadership; it penalizes evasiveness and signs of team infighting. Judges have the slide deck and last quarter’s summary report; they can ask for numbers and definitions on the spot, and a post‑event audit will verify claims.  [Agent 2], known for confident self‑promotion, intends to frame answers around personal high standards and standout contributions, using any challenge to spotlight superior benchmarks. [Agent 1], a status challenger, plans to bait [Agent 2] into overclaiming by inviting precise quantifications and then pointing to subtle inconsistencies with the report, presenting corrections as helpful clarifications. Both need their division to outscore the others to secure next year’s budget, yet each aims to emerge as the sole “Outstanding Individual.” The immediate exchange will shape whether the audience attributes the project’s success—and any discrepancies—to shared execution or to one person’s competence (or overreach).', 'explanation': 'High tension comes from dual incentives: they must appear coordinated to beat other divisions while simultaneously competing for an individual accolade. The setting enables real‑time attribution contests: [Agent 1] leverages pointed questions to shift attributions of inconsistency onto [Agent 2], while [Agent 2] reframes scrutiny as evidence of superior standards to keep attributions of success dispositional and personal. Public evaluation, time pressure, and verifiable metrics make overclaiming risky, but hedging or open conflict also costs points. This structure highlights how dispositional traits (dominant self‑promotion vs. tactical challenge) interact with situational demands (competition, auditability, audience cues) to shape behavior and observers’ attributions of competence and integrity.'}",0.5316666666666666,0.471,0.23275,6,challenge|challenge|execution|tension|conflict|challenge,0.3778181818181818,0.281,0.23400000000000004,11,challenge|confident|challenge|bait|execution|pressure|risky|conflict|dominant|challenge|competition,0.6639999999999999,0.6639999999999999,0.19499999999999995,2,execution|conflict,0.30733333333333335,0.289,0.035499999999999976,3,award|inviting|accolade,0.6797777777777777,0.727,0.266,9,award|outstanding|confident|inviting|helpful|outstanding|success|accolade|success,0.0,0.0,0.0,0,,0.567,0.578,0.16400000000000003,21,award|top|prize|team|team|confident|personal|bait|inviting|helpful|secure|budget|exchange|execution|competence|accolade|real|personal|structure|competence|integrity,0.5110769230769231,0.523,0.20399999999999996,13,award|top|inviting|audience|success|accolade|time|success|public|time|risky|competition|audience
"{'Abbreviation': 'Pursuing ideals', 'Full label': '""Pursuing my ideals, fighting for things I believe in""'}",Cooperation,Cooperation best fits because the shared aim of fighting for one’s ideals requires coordinating tactics and aligning how they communicate those ideals to work together effectively.,"Influence the other to adopt morally assertive, non‑hedging framing of our cause by affirming value‑laden statements and redirecting tentative language toward principled terms.","Diagnose the other’s openness to pragmatic trade‑offs by proposing coalition‑friendly framings and tracking whether they respond with inclusive, solution‑seeking language or renewed rigidity.","""Pursuing my ideals, fighting for things I believe in""",Moral Advocate,Pragmatic Organizer,"{'scenario_context': 'Minutes before a coalition press conference announcing a broad community initiative, [Agent 1] and [Agent 2] must finalize a one-page joint statement and agree on a Q&A posture. The coalition spans ideologically diverse partners; one key ally will withdraw if the statement includes accusatory, absolutist phrasing, while grassroots supporters have warned they will call out any hedging or caveats. A donor liaison and reporters are already waiting; a leaked memo has primed activists to suspect dilution, and a city negotiator has cautioned that confrontational language will stall talks. [Agent 1] brings edits centering moral injury, explicit red lines, and uncompromising principles. [Agent 2] brings talking points framed around shared values, incremental wins, and invitations to skeptics. With seven minutes before microphones go live, they must reconcile wording to keep both the base and coalition partners on board.', 'explanation': 'This setup creates high difficulty via time pressure, incompatible audience demands, and public scrutiny, making cooperation necessary but fragile. The shared goal (advancing the cause) depends on producing a unified message, while personal goals diverge: [Agent 1] presses for morally assertive, non-hedging framing; [Agent 2] probes for openness to trade-offs by proposing coalition-friendly language and monitoring responses. The situation primes attribution errors: each may interpret the other’s framing as dispositional rigidity or opportunism rather than strategic adaptation to external constraints. Identity stakes, reputation with third parties, and fear of backlash heighten defensiveness, increasing the chance of misreading intent while still requiring alignment. The imminent public commitment forces rapid judgments about trust and flexibility, sharpening the dispositional–situational tension central to attribution dynamics.'}",0.3876666666666666,0.424,0.18674999999999997,6,moral|injury|difficulty|incompatible|fear|tension,0.3524545454545454,0.345,0.2575,11,warned|waiting|suspect|injury|lines|difficulty|pressure|fragile|fear|heighten|imminent,0.41059999999999997,0.375,0.181,5,withdraw|injury|difficulty|incompatible|fragile,0.4403333333333334,0.469,0.09000000000000002,3,warned|chance|rapid,0.4375,0.4375,0.03149999999999997,2,live|goals,0.246,0.246,0.11299999999999999,2,stall|incompatible,0.6502,0.719,0.19724999999999993,10,statement|partners|ally|statement|moral|base|partners|cooperation|personal|trust,0.4676666666666666,0.391,0.19499999999999995,9,warned|waiting|board|time|audience|public|imminent|public|trust
"{'Abbreviation': 'Providing family', 'Full label': '""Providing my spouse or children (or both) with a feeling of financial security and a home to come back to""'}",Cooperation,"The shared aim of creating financial security and a stable home is best served by Cooperation. One agent centers on understanding the partner’s priorities to reduce misattribution and defensiveness, while the other seeks to shape attitudes toward disciplined saving through supportive reframing. These complementary intentions foster joint action without relying on explicit agreements.",Understand the partner’s security priorities by eliciting and accurately reflecting their concerns before suggesting any changes.,"Influence the partner toward disciplined saving by reframing cutbacks as joint investments in stability while keeping a calm, supportive tone.","""Providing my spouse or children (or both) with a feeling of financial security and a home to come back to""",Empathic Listener,Supportive Persuader,"{'scenario_context': '[Agent 1] and [Agent 2] have scheduled a budget meeting after receiving notice that their rent will rise 15% unless they renew within three weeks. [Agent 2] faces credible layoff rumors; [Agent 1]\'s freelance income has been irregular. Their emergency fund is nearly depleted after a medical expense, their mortgage pre-approval expires in 10 days, and their child’s school deposit is due next week.\n\nThey must decide tonight: whether to renew the lease, move to a smaller/cheaper neighborhood, or live with extended family temporarily; agree on a minimum emergency-fund target; and select immediate cutbacks. Prior money talks have spiraled into blame—[Agent 1] has read [Agent 2]\'s past push for cutbacks as controlling and threatening to family routines, while [Agent 2] has read [Agent 1]\'s resistance as careless and short-sighted. A recent bank alert about interest charges and a nonrefundable summer program deposit intensify the pressure, and their child has asked whether they will have to move, raising emotional stakes.\n\nRole intentions: [Agent 1] (Empathic Listener) aims to draw out and accurately reflect [Agent 2]’s definition of ""security"" (e.g., buffer size, debt thresholds, job-risk contingencies) before proposing any changes. [Agent 2] (Supportive Persuader) aims to steer toward disciplined saving—cancelling a planned trip, reducing dining out, and possibly selling the second car—by framing these as joint investments in stability, while maintaining a calm, validating tone. The shared goal is to give their family a dependable sense of financial security and a stable home, under tight deadlines and heightened uncertainty.', 'explanation': 'The setup creates high difficulty via time pressure (lease deadline, expiring pre-approval), resource strain (depleted savings, debt interest), and identity threats (parenting adequacy, household stability). It primes attribution conflicts: each has a history of reading the other’s money behavior as trait-like (stingy vs careless) rather than situational (job risk, irregular income, sunk costs). This allows examination of fundamental attribution error, self-serving bias, and how empathic elicitation (Agent 1) and supportive reframing (Agent 2) can shift attributions toward situational understanding and joint problem-solving.'}",0.390625,0.362,0.22225000000000006,8,money|blame|threatening|resistance|difficulty|money|stingy|bias,0.3800769230769231,0.312,0.141,13,emergency|medical|mortgage|threatening|pressure|deadlines|difficulty|pressure|deadline|stingy|risk|sunk|examination,0.3556,0.391,0.16775,10,income|emergency|emotional|debt|difficulty|debt|stingy|income|sunk|error,0.34883333333333333,0.2695,0.09350000000000003,6,receiving|emergency|money|trip|money|examination,0.46692857142857147,0.483,0.11949999999999994,14,receiving|income|child|live|family|money|family|summer|child|calm|family|home|money|income,0.377,0.3865,0.11100000000000004,4,blame|threatening|stingy|sunk,0.5166923076923078,0.484,0.21099999999999997,13,budget|credible|income|medical|school|money|resistance|bank|stable|money|income|fundamental|understanding,0.5142727272727273,0.523,0.08199999999999996,11,receiving|income|medical|child|neighborhood|money|child|time|money|risk|income
"{'Abbreviation': 'Being unique', 'Full label': '""Being unique, different, exceptional""'}",Identity Recognition,"Identity Recognition best fits a shared desire to be seen as unique. The agents’ goals focus on influencing how the other perceives and frames their identities in conversation—observable through curiosity, reframing, and contrast rather than explicit agreement.",Influence the other to perceive them as unconventional by steering topics to atypical stances and inviting curiosity rather than approval.,"Continually assert their own distinctness by reframing any perceived similarity with the first agent as a different motive or method, emphasizing contrast without one‑upping.","""Being unique, different, exceptional""",Iconoclast Storyteller,Constructive Foil,"{'scenario_context': 'Two shortlisted applicants have been algorithmically paired for a live, 10‑minute virtual pitch to a selection panel for a prestigious Maverick Residency. The panel has flagged perceived redundancy between them and will probe whether the duo offers distinct, complementary value rather than overlapping contrarian posturing. A shared document onscreen must be completed during the pitch with a joint project title and three concrete commitments. Live audience comments highlight any similarities as risk. The moderator will interrupt to press for measurable outcomes and collaborative fit.\n\n[Agent 1] (Iconoclast Storyteller) intends to steer the pitch toward counter‑normative positions and unusual examples that spark curiosity, resisting tidy agreement. [Agent 2] (Constructive Foil) plans to affirm difference whenever overlap appears by reframing motives and methods, emphasizing contrast without one‑upping. Both must sound cohesive enough to win funding while being recognized as individually exceptional. If they appear too similar, they both likely lose; if they clash, they risk being labeled performative and unserious.', 'explanation': 'This setup forces cooperation and differentiation under public evaluation, time pressure, and demands for concrete deliverables. The algorithmic pairing implies similarity, threatening each agent’s identity claims and prompting defensive uniqueness moves. [Agent 1]’s curiosity‑oriented, atypical stances may be attributed by [Agent 2] to self‑branding rather than substance; [Agent 2]’s continual reframing to assert contrast can be read by [Agent 1] as avoidance or dilution. Actor–observer asymmetry, fundamental attribution error, and distinctiveness motives are likely: each views their own behavior as situationally necessary and the other’s as dispositional. The need for a coherent joint plan constrains extremity, intensifying the tension between shared identity recognition and personal uniqueness.'}",0.5316666666666667,0.46799999999999997,0.40874999999999995,6,interrupt|resisting|lose|clash|threatening|tension,0.5088571428571428,0.453,0.17900000000000005,7,risk|resisting|lose|risk|pressure|threatening|avoidance,0.35600000000000004,0.309,0.12950000000000006,3,resisting|lose|error,0.47250000000000003,0.484,0.039000000000000035,4,interrupt|curiosity|lose|curiosity,0.44725000000000004,0.406,0.11925000000000002,4,live|live|fit|win,0.3126666666666667,0.25,0.21100000000000002,3,lose|threatening|asymmetry,0.6085,0.6445000000000001,0.18975000000000009,8,title|moderator|agreement|affirm|cohesive|cooperation|fundamental|personal,0.5105,0.555,0.09124999999999994,8,audience|risk|curiosity|risk|public|time|curiosity|plan
