base_shared_goal,social_goal_category,explanation,first_agent_goal,second_agent_goal,shared_goal,agent1_role,agent2_role,scenario,anger_mean,anger_median,anger_iqr,anger_count,anger_words,fear_mean,fear_median,fear_iqr,fear_count,fear_words,sadness_mean,sadness_median,sadness_iqr,sadness_count,sadness_words,surprise_mean,surprise_median,surprise_iqr,surprise_count,surprise_words,joy_mean,joy_median,joy_iqr,joy_count,joy_words,disgust_mean,disgust_median,disgust_iqr,disgust_count,disgust_words,trust_mean,trust_median,trust_iqr,trust_count,trust_words,anticipation_mean,anticipation_median,anticipation_iqr,anticipation_count,anticipation_words
"{'Abbreviation': 'Standing up for beliefs', 'Full label': '""Standing up for my beliefs""'}",Conflict Resolution,"The shared goal 'Standing up for my beliefs' suggests that the agents are engaging in a situation where their personal convictions are at stake. This scenario naturally aligns with the 'Conflict Resolution' social goal category, as differing beliefs can lead to conflict, and the agents may aim to resolve or manage this conflict through their interaction. Additionally, 'Identity Recognition' is relevant because standing up for one's beliefs often involves asserting one's identity and seeking recognition from others.",To persuade the other agent to acknowledge the validity of their beliefs without compromising their own convictions.,To challenge the first agent's beliefs in a way that prompts reflection while maintaining mutual respect.,"""Standing up for my beliefs""",Advocate,Skeptic,"{'scenario_context': ""[Agent 1] and [Agent 2] are colleagues participating in a casual workplace debate club. The topic for today's discussion is 'The Importance of Standing Up for One's Beliefs.' [Agent 1], as an Advocate, is passionate about encouraging others to stay true to their convictions. [Agent 2], as a Skeptic, enjoys questioning ideas to deepen understanding. Both agents share the goal of exploring the topic meaningfully, but [Agent 1] aims to persuade [Agent 2] to acknowledge the validity of their beliefs without compromising, while [Agent 2] seeks to challenge [Agent 1]'s views in a respectful manner that prompts reflection.""}",0.364,0.364,0.0,1,challenge,0.21100000000000002,0.21100000000000002,0.07000000000000003,2,validity|challenge,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.5,0.438,0.20299999999999996,3,passionate|true|share,0.0,0.0,0.0,0,,0.6397777777777778,0.625,0.07099999999999995,9,beliefs|advocate|passionate|true|understanding|share|persuade|beliefs|respectful,0.5336666666666667,0.523,0.09400000000000008,3,importance|passionate|share
"{'Abbreviation': 'Being carefree', 'Full label': '""Being lighthearted , carefree , enjoying life""'}",Relationship Building,"Given the shared goal of 'Being lighthearted, carefree, enjoying life,' the most fitting social goal category is 'Relationship Building,' as it emphasizes fostering positive social interactions that align with enjoyment and carefree attitudes. Each agent's personal goal should reflect their motivation to contribute to this atmosphere while maintaining their unique perspectives. Their assigned roles will shape how they interact within this context.",To create a fun and engaging atmosphere that encourages laughter and relaxation.,To share personal stories and experiences that highlight joy and carefree moments.,"""Being lighthearted , carefree , enjoying life""",Social Facilitator,Storyteller,"{'scenario_context': ""At a casual beachside gathering, [Agent 1] and [Agent 2] find themselves seated around a bonfire with a small group of friends. The evening is warm, the fire is crackling, and the sound of waves in the background sets a perfect backdrop for relaxation. [Agent 1], as the Social Facilitator, aims to keep the mood light and fun by initiating playful activities and encouraging everyone to unwind. Meanwhile, [Agent 2], the Storyteller, is eager to share amusing anecdotes from their recent travels, hoping to spark laughter and camaraderie. Both agents share the goal of creating a carefree and enjoyable atmosphere, blending their roles seamlessly to enhance the group's experience.""}",0.061,0.061,0.0,1,playful,0.636,0.636,0.0,1,fire,0.0,0.0,0.0,0,,0.37233333333333335,0.406,0.08949999999999997,3,playful|eager|laughter,0.5124375,0.469,0.22125000000000006,16,friends|warm|waves|perfect|relaxation|light|fun|playful|unwind|eager|share|amusing|laughter|share|carefree|experience,0.0,0.0,0.0,0,,0.5359999999999999,0.539,0.04699999999999993,5,perfect|playful|eager|share|share,0.5101666666666667,0.445,0.08775000000000005,6,perfect|fun|eager|share|laughter|share
"{'Abbreviation': 'Feeling meshed', 'Full label': '""Having emotional intimacy , feeling really meshed with another""'}",Relationship Building,"The shared goal of 'Having emotional intimacy, feeling really meshed with another' aligns most closely with the social goal category of 'Relationship Building'. This category focuses on establishing deeper connections and understanding between individuals, which is essential for emotional intimacy. The personal goals for each agent should reflect their unique motivations and perspectives while contributing to the shared goal. The social roles assigned will shape how each agent interacts to achieve both their personal and shared goals.","To feel understood and validated by the other person, ensuring their emotions and thoughts are acknowledged.",To create a safe and trusting environment where the other person feels comfortable opening up and sharing their inner thoughts.,"""Having emotional intimacy , feeling really meshed with another""",Emotional Seeker,Supportive Listener,"{'scenario_context': '[Agent 1] and [Agent 2] are close friends who have decided to spend an evening together in a quiet, cozy setting—perhaps a living room with soft lighting or a peaceful outdoor space under the stars. Both agents share the goal of deepening their emotional intimacy and feeling truly connected. [Agent 1], as the Emotional Seeker, hopes to express their feelings and thoughts openly, seeking understanding and validation from [Agent 2]. Meanwhile, [Agent 2], as the Supportive Listener, aims to foster a safe and trusting atmosphere, encouraging [Agent 1] to share their inner world without hesitation. The situation is relaxed and free from external pressures, making it easy for both to align their goals and engage in meaningful interaction.'}",0.147,0.147,0.0,1,feeling,0.2916666666666667,0.328,0.07049999999999995,3,intimacy|feeling|hesitation,0.2855,0.305,0.2855,4,quiet|emotional|feeling|emotional,0.22249999999999998,0.22249999999999998,0.13649999999999995,2,peaceful|feeling,0.4368571428571429,0.438,0.10049999999999992,14,friends|together|quiet|cozy|living|peaceful|share|feeling|safe|share|relaxed|free|goals|meaningful,0.141,0.141,0.0,1,feeling,0.641,0.621,0.09000000000000008,8,peaceful|share|feeling|openly|understanding|safe|trusting|share,0.46675000000000005,0.445,0.03325,4,peaceful|share|feeling|share
"{'Abbreviation': 'Support from others', 'Full label': '""Receiving support from others on projects I believe in""'}",Relationship Building,"The shared goal 'Receiving support from others on projects I believe in' aligns most closely with the social goal category 'Relationship Building' because it involves fostering connections and trust to gain support. The first agent seeks to build trust and demonstrate the value of their project to attract support, while the second agent aims to establish a relationship that allows them to provide meaningful support and feel valued in return. The roles of 'Project Advocate' and 'Supportive Peer' are chosen to reflect their respective motivations and interactions.",Build trust and demonstrate the value of their project to attract support from others.,Establish a relationship that allows them to provide meaningful support and feel valued in return.,"""Receiving support from others on projects I believe in""",Project Advocate,Supportive Peer,"{'scenario_context': ""[Agent 1], a Project Advocate, is seeking support for a new community project they strongly believe in. They approach [Agent 2], a Supportive Peer, during a casual networking event. Both share the goal of receiving and providing meaningful support for projects they value. [Agent 1] aims to build trust and demonstrate the project's potential to gain [Agent 2]'s endorsement, while [Agent 2] hopes to establish a trustworthy relationship where they can contribute meaningfully and feel appreciated for their input. The setting is relaxed and conducive to open conversation, with no immediate obstacles to their collaboration.""}",0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.258,0.258,0.0,1,receiving,0.41775,0.4145,0.16300000000000003,8,share|receiving|providing|meaningful|gain|relationship|appreciated|relaxed,0.0,0.0,0.0,0,,0.655375,0.6485000000000001,0.12100000000000011,8,advocate|share|providing|trust|gain|establish|trustworthy|relationship,0.5204000000000001,0.469,0.196,5,share|receiving|providing|trust|gain
"{'Abbreviation': 'Being self-sufficient', 'Full label': '""Being independent , self-reliant , self-sufficient""'}",Cooperation,"The chosen social goal category, 'Cooperation,' aligns with the shared goal of independence and self-reliance because achieving self-sufficiency often requires collaboration and mutual support, even if the ultimate aim is independence. Each agent's personal goal reflects their unique perspective on how to achieve independence: one focuses on acquiring skills to become self-reliant, while the other seeks to share knowledge to help others become self-sufficient. Their social roles (Mentor and Apprentice) shape their interaction dynamics, with one guiding and the other learning, yet both working together toward the shared goal.",To acquire new skills and knowledge that will enable greater self-reliance.,To teach and share expertise with others to foster mutual self-sufficiency.,"""Being independent , self-reliant , self-sufficient""",Apprentice,Mentor,"{'scenario_context': ""[Agent 1], an apprentice eager to learn new skills for greater self-reliance, seeks guidance from [Agent 2], a mentor dedicated to teaching others to foster mutual self-sufficiency. They meet in a workshop setting, surrounded by tools and materials, where [Agent 2] is preparing to share expertise on a practical skill that aligns with [Agent 1]'s goal of becoming more independent. Both are motivated by cooperation and a shared desire to achieve self-sufficiency, creating a straightforward and supportive environment for their interaction.""}",0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.406,0.406,0.0,1,eager,0.472,0.438,0.045999999999999985,5,eager|share|independent|desire|achieve,0.0,0.0,0.0,0,,0.632888888888889,0.68,0.11699999999999999,9,apprentice|eager|guidance|mentor|share|expertise|cooperation|achieve|straightforward,0.5935,0.5935,0.14849999999999997,2,eager|share
"{'Abbreviation': 'Finding higher meaning', 'Full label': '""Finding higher meaning in life , coherence , harmony , oneness""'}",Relationship Building,"Given the shared goal of 'Finding higher meaning in life, coherence, harmony, oneness', the most relevant social goal category is 'Relationship Building'. This category aligns well with the pursuit of deeper connections and understanding, which are essential for exploring higher meaning and harmony in life.",To inspire and guide the other agent towards a deeper spiritual understanding and personal enlightenment.,To seek and internalize wisdom from the other agent to achieve a sense of inner peace and harmony.,"""Finding higher meaning in life , coherence , harmony , oneness""",Spiritual Mentor,Seeker of Wisdom,"{'scenario_context': ""The two agents meet in a serene and tranquil garden, a place known for fostering introspection and spiritual growth. [Agent 1], the Spiritual Mentor, has arrived with the intention of guiding [Agent 2], the Seeker of Wisdom, towards a deeper understanding of life's higher meaning and personal enlightenment. [Agent 2] is eager to learn and absorb the wisdom shared by [Agent 1] to find inner peace and harmony. The garden's peaceful atmosphere provides the perfect setting for their shared goal of seeking coherence, oneness, and spiritual fulfillment.""}",0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.246,0.246,0.16,2,eager|peaceful,0.45994736842105266,0.438,0.2805,19,serene|tranquil|garden|spiritual|growth|spiritual|wisdom|life|enlightenment|eager|wisdom|peace|harmony|garden|peaceful|perfect|oneness|spiritual|fulfillment,0.0,0.0,0.0,0,,0.6430625,0.656,0.07200000000000006,16,serene|spiritual|spiritual|mentor|wisdom|understanding|personal|enlightenment|eager|wisdom|peace|harmony|peaceful|perfect|spiritual|fulfillment,0.5281999999999999,0.445,0.172,5,eager|peace|peaceful|perfect|fulfillment
"{'Abbreviation': 'Thinking intellectually', 'Full label': '""Being able to think intellectually (handle data , extract ideas , devise hypotheses , analyze , synthesize information)""'}",Cooperation,"Given the shared goal of 'Being able to think intellectually,' the most fitting social goal category is 'Cooperation,' as it involves working together to achieve a common intellectual objective. Each agent will have distinct personal goals that align with their roles and motivations while contributing to the shared goal.","To synthesize complex information and present it in a clear, structured manner to facilitate mutual understanding.",To analyze and critique presented ideas rigorously to ensure their validity and robustness.,"""Being able to think intellectually (handle data , extract ideas , devise hypotheses , analyze , synthesize information)""",Facilitator (focuses on organizing and presenting information for clarity and coherence),Critic (focuses on evaluating ideas and ensuring logical consistency and depth),"{'scenario_context': '[Agent 1] and [Agent 2] are working together on a project that requires them to jointly develop a comprehensive intellectual framework. Their shared goal is to think critically and collaboratively about complex data, extracting meaningful ideas and hypotheses. [Agent 1], as the Facilitator, has prepared a structured presentation of synthesized information to ensure clarity and coherence. [Agent 2], as the Critic, will rigorously analyze this information to validate its logical consistency and depth. The setting is a quiet meeting room with a whiteboard and project materials, conducive to focused discussion and cooperative problem-solving.'}",0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.094,0.094,0.0,1,quiet,0.0,0.0,0.0,0,,0.30775,0.3245,0.15125000000000005,4,together|meaningful|clarity|quiet,0.0,0.0,0.0,0,,0.639,0.703,0.19499999999999995,5,framework|prepared|consistency|depth|cooperative,0.473,0.473,0.034999999999999976,2,develop|prepared
"{'Abbreviation': 'Taking risks', 'Full label': '""Not being fearful , being able to take risks""'}",Relationship Building,"The shared goal 'Not being fearful, being able to take risks' involves overcoming fear and embracing risk-taking behavior. This aligns well with the 'Relationship Building' category, as it involves personal growth and support from others to achieve confidence and risk-taking. Each agent will have distinct personal goals that reflect their motivations within this context. Agent 1, acting as a 'Mentor', aims to encourage and validate risk-taking behaviors, while Agent 2, as a 'Seeker', focuses on overcoming fear and gaining confidence in taking risks.",Encourage and validate risk-taking behaviors to boost the other agent's confidence.,Overcome personal fear and gain confidence in taking risks with support from the other agent.,"""Not being fearful , being able to take risks""",Mentor,Seeker,"{'scenario_context': ""[Agent 1], a Mentor, and [Agent 2], a Seeker, are attending a workshop focused on personal growth and overcoming fears. The workshop includes an activity where participants must share a personal risk they are hesitant to take and receive support from their peers. [Agent 1] aims to encourage and validate [Agent 2]'s risk-taking behaviors to boost their confidence, while [Agent 2] hopes to overcome their personal fear and gain confidence in taking risks with [Agent 1]'s support. The shared goal for both is to move past fear and embrace risk-taking in a supportive environment.""}",0.5,0.5,0.0,2,fear|fear,0.447125,0.38250000000000006,0.60125,8,overcoming|fears|risk|confidence|overcome|fear|confidence|fear,0.0,0.0,0.0,0,,0.312,0.312,0.0,1,embrace,0.4704285714285715,0.5,0.17950000000000005,7,growth|share|encourage|confidence|gain|confidence|embrace,0.0,0.0,0.0,0,,0.5767,0.594,0.137,10,mentor|personal|share|personal|encourage|confidence|personal|gain|confidence|embrace,0.531,0.5115,0.16224999999999995,6,share|risk|confidence|gain|confidence|embrace
"{'Abbreviation': 'Being recognized', 'Full label': '""Being admired , recognized by others""'}",Identity Recognition,"Given the shared goal of being admired and recognized by others, the most relevant social goal category is 'Identity Recognition', as it directly relates to how individuals seek acknowledgment and validation of their identity from others. Each agent will have distinct personal goals that align with their desire for admiration and recognition, but will approach it from different angles based on their social roles.",To showcase their achievements and unique talents in a way that garners admiration and validation from the other agent.,"To subtly influence the conversation towards highlighting their own unrecognized contributions, seeking acknowledgment from the other agent.","""Being admired , recognized by others""",The Achiever,The Humble Contributor,"{'scenario_context': '[Agent 1] and [Agent 2] are attending a small gathering of colleagues celebrating a recent team success. The setting is informal, with drinks and light conversation. Both agents have contributed to the project in different ways, and while the shared goal is to enjoy the recognition of their collective efforts, each has a personal motive. [Agent 1], known as The Achiever, seeks to highlight their standout achievements during the project, aiming to receive admiration and validation from [Agent 2]. Meanwhile, [Agent 2], The Humble Contributor, wants to gently steer the conversation towards their own behind-the-scenes contributions, hoping to gain acknowledgment from [Agent 1] without overtly boasting. The atmosphere is cooperative, with both agents open to celebrating each other’s roles in the success.'}",0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.078,0.078,0.0,1,humble,0.328,0.328,0.0,1,admiration,0.5986363636363635,0.734,0.5045,11,celebrating|success|drinks|light|enjoy|admiration|humble|gently|gain|celebrating|success,0.047,0.047,0.0,1,humble,0.585,0.5,0.18800000000000006,9,team|enjoy|efforts|personal|admiration|humble|contributor|gain|cooperative,0.6303333333333333,0.629,0.06600000000000006,6,celebrating|success|enjoy|gain|celebrating|success
"{'Abbreviation': 'Content with myself', 'Full label': '""Being happy , content with myself , having inner harmony , freedom from inner conflict""'}",Relationship Building,"The shared goal focuses on achieving personal happiness and inner harmony, which aligns well with the 'Relationship Building' category. This category emphasizes creating and nurturing interpersonal connections that can contribute to personal well-being. The first agent's personal goal is to find emotional support and validation, reflecting their need for reassurance in achieving inner harmony. The second agent's personal goal is to inspire and motivate others, showing their desire to positively influence those around them. Their social roles, 'Seeker of Reassurance' and 'Motivational Guide', respectively, shape their interactions towards achieving these personal and shared goals.",To find emotional support and validation to feel secure in their pursuit of inner harmony.,To inspire and motivate the other agent to help them achieve their own happiness and contentedness.,"""Being happy , content with myself , having inner harmony , freedom from inner conflict""",Seeker of Reassurance,Motivational Guide,"{'scenario_context': '[Agent 1] and [Agent 2] meet at a quiet coffee shop for a casual afternoon chat. [Agent 1], who has been feeling uncertain about their path to inner harmony, seeks emotional support and reassurance from [Agent 2]. [Agent 2], who naturally takes on a motivational role, aims to uplift and guide [Agent 1] toward their own happiness and contentment. Both share the overarching goal of finding peace and freedom from inner conflict, creating a cooperative and supportive atmosphere.'}",0.29233333333333333,0.152,0.2155,3,feeling|uncertain|conflict,0.38033333333333336,0.328,0.23450000000000004,3,feeling|uncertain|conflict,0.29325,0.305,0.29325,4,quiet|feeling|emotional|conflict,0.496,0.496,0.137,2,feeling|uncertain,0.5553,0.5685,0.32849999999999996,10,quiet|coffee|feeling|harmony|uplift|happiness|contentment|share|peace|freedom,0.2465,0.2465,0.10549999999999998,2,feeling|uncertain,0.6227,0.594,0.14849999999999997,10,feeling|path|harmony|reassurance|uplift|guide|share|peace|freedom|cooperative,0.5314,0.555,0.14099999999999996,5,feeling|uplift|happiness|share|peace
"{'Abbreviation': 'Being affectionate', 'Full label': '""Being affectionate toward others""'}",Relationship Building,"The shared goal 'Being affectionate toward others' aligns most closely with 'Relationship Building' and 'Relationship Maintenance' categories, as affection is a key component in forming and sustaining interpersonal relationships. For this task, we will focus on 'Relationship Building' to explore how agents with distinct personal goals and social roles express affection through their interactions.",To express affection in a way that strengthens emotional bonds with the other agent.,To receive and acknowledge affection in a manner that validates the emotional effort of the other agent.,"""Being affectionate toward others""",Affectionate Initiator,Appreciative Recipient,"{'scenario_context': ""[Agent 1] and [Agent 2] are close friends who have planned a cozy evening together at [Agent 1]'s home. The shared goal is to spend quality time strengthening their emotional bond through affectionate interactions. [Agent 1], as the Affectionate Initiator, has prepared a heartfelt surprise—a handmade photo album capturing their cherished memories—to express their affection. [Agent 2], as the Appreciative Recipient, is looking forward to acknowledging and validating [Agent 1]'s efforts, aiming to make [Agent 1] feel loved and appreciated in return. The atmosphere is warm and relaxed, with both agents eager to deepen their connection through mutual affection and appreciation.""}",0.0,0.0,0.0,0,,0.172,0.172,0.0,1,surprise,0.266,0.188,0.133,3,emotional|heartfelt|memories,0.668,0.668,0.262,2,surprise|eager,0.5755333333333333,0.562,0.1805,15,friends|cozy|together|home|strengthening|heartfelt|surprise|affection|loved|appreciated|warm|relaxed|eager|affection|appreciation,0.0,0.0,0.0,0,,0.58925,0.5780000000000001,0.1815,8,strengthening|prepared|heartfelt|affection|efforts|eager|affection|appreciation,0.54325,0.4965,0.10525000000000001,4,time|prepared|recipient|eager
"{'Abbreviation': 'Close spouse', 'Full label': '""Being close to my spouse""'}",Relationship Maintenance,"The shared goal 'Being close to my spouse' inherently involves emotional intimacy and mutual understanding, making 'Relationship Maintenance' the most fitting social goal category. This category focuses on sustaining and nurturing existing relationships, which aligns perfectly with the context of maintaining closeness in a marital relationship. The personal goals for each agent are designed to reflect individual motivations within this shared relationship context, ensuring they are evaluable in a conversation by observing behaviors like attentiveness, emotional support, or engagement in joint activities. The assigned social roles (e.g., 'Emotional Supporter' and 'Activity Planner') further shape how each agent contributes to the relationship dynamics while pursuing their personal goals.",To ensure my spouse feels emotionally supported and valued in our relationship.,To create shared experiences that strengthen our emotional bond and mutual understanding.,"""Being close to my spouse""",Emotional Supporter,Activity Planner,"{'scenario_context': ""[Agent 1] and [Agent 2] are a married couple spending a quiet evening at home. [Agent 1], as the Emotional Supporter, has prepared a cozy atmosphere with soft lighting and their spouse's favorite music playing in the background, aiming to create a safe space for open emotional connection. [Agent 2], the Activity Planner, has arranged materials for a couples' painting activity, hoping to foster mutual understanding through shared creative expression. Both agents share the common goal of strengthening their marital bond through meaningful interaction while pursuing their complementary approaches to relationship maintenance.""}",0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.2465,0.266,0.3635,4,quiet|emotional|music|emotional,0.0,0.0,0.0,0,,0.43585714285714283,0.47250000000000003,0.20675,14,spending|quiet|home|supporter|cozy|spouse|favorite|music|create|safe|share|strengthening|meaningful|relationship,0.0,0.0,0.0,0,,0.6199999999999999,0.6585000000000001,0.09599999999999997,10,supporter|prepared|spouse|favorite|safe|understanding|share|strengthening|relationship|maintenance,0.4415,0.4415,0.0035000000000000586,2,prepared|share
"{'Abbreviation': 'Being responsible', 'Full label': '""Being responsible , dependable""'}",Relationship Maintenance,"Given the shared goal of 'Being responsible, dependable,' we selected the social goal category 'Relationship Maintenance,' as this goal often involves sustaining trust and reliability in interpersonal relationships. Each agent's personal goal reflects their unique motivation while aligning with the shared goal. The social roles assigned to the agents ('Supervisor' and 'Subordinate') create a dynamic where interaction is influenced by hierarchical responsibilities while striving for dependability.",Ensure that tasks are completed reliably to maintain trust in the relationship.,Demonstrate consistent dependability to uphold their reputation in the relationship.,"""Being responsible , dependable""",Supervisor,Subordinate,"{'scenario_context': ""[Agent 1], the Supervisor, and [Agent 2], the Subordinate, are working together on a project with a tight deadline. Both share the goal of being responsible and dependable to ensure the project's success. [Agent 1] aims to ensure tasks are completed reliably to maintain trust in their professional relationship, while [Agent 2] wants to demonstrate consistent dependability to uphold their reputation as a reliable team member. The atmosphere is cooperative, with both agents aligned in their efforts to meet the deadline efficiently.""}",0.0,0.0,0.0,0,,0.3173333333333333,0.312,0.008000000000000007,3,subordinate|deadline|deadline,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.53575,0.476,0.15775,4,together|share|success|relationship,0.0,0.0,0.0,0,,0.6804,0.672,0.11150000000000004,10,share|responsible|trust|professional|relationship|uphold|reliable|team|cooperative|efforts,0.47933333333333333,0.445,0.10549999999999993,3,share|success|trust
"{'Abbreviation': 'Looking young', 'Full label': '""Looking young""'}",Competition,"The shared goal 'Looking young' can be approached from various angles. Given the social goal categories, 'Competition' was chosen because maintaining a youthful appearance can often involve comparing oneself to others, leading to competitive behaviors. The first agent aims to look younger than others, reflecting a competitive mindset, while the second agent seeks genuine admiration without comparison, subtly shifting the focus from competition to personal satisfaction.",To look younger than others in the social group,To receive genuine compliments on their youthful appearance without comparing themselves to others,"""Looking young""",Competitive Peer,Confident Individual,"{'scenario_context': ""Agent 1 and Agent 2 are attending a high school reunion where many of their former classmates are present. Both agents share the goal of 'looking young' to make a positive impression. Agent 1, as a Competitive Peer, is focused on appearing younger than everyone else in the group, subtly comparing themselves to others. Agent 2, as a Confident Individual, aims to receive genuine compliments on their youthful appearance without engaging in comparisons, simply wanting to feel good about themselves. The reunion takes place in a decorated hall with a friendly and nostalgic atmosphere, providing a natural setting for interactions about appearance and aging.""}",0.125,0.125,0.0,1,competitive,0.094,0.094,0.0,1,confident,0.202,0.202,0.0,1,wanting,0.2695,0.2695,0.05050000000000002,2,present|good,0.4790909090909091,0.441,0.13250000000000006,11,reunion|present|share|positive|confident|engaging|good|reunion|friendly|nostalgic|providing,0.0,0.0,0.0,0,,0.5839090909090908,0.555,0.05449999999999988,11,school|reunion|present|share|confident|genuine|engaging|good|reunion|friendly|providing,0.5302857142857141,0.469,0.16449999999999992,7,reunion|present|share|good|reunion|friendly|providing
"{'Abbreviation': 'Own guidelines', 'Full label': '""Setting and following my own guidelines""'}",Identity Recognition,"Given the shared goal 'Setting and following my own guidelines', the most relevant social goal categories are 'Identity Recognition' and 'Cooperation'. Identity Recognition focuses on understanding and asserting one's own identity and guidelines, while Cooperation emphasizes working together to achieve these personal guidelines. For this task, we choose 'Identity Recognition' as it directly aligns with the idea of setting personal guidelines and asserting them in a social context.",To assert and establish my personal guidelines as valid and respected.,To support and acknowledge the first agent's personal guidelines while subtly integrating my own.,"""Setting and following my own guidelines""",Self-Asserter (someone who actively sets and defends their own guidelines),Supporter (someone who validates and integrates guidelines from others),"{'scenario_context': ""[Agent 1] and [Agent 2] are roommates preparing to draft a set of household guidelines for their shared apartment. [Agent 1] has already outlined a personal set of rules and wants to assert them as the apartment's official guidelines. [Agent 2] admires [Agent 1]'s initiative and aims to acknowledge their suggestions while gently proposing a few adjustments to ensure both roommates' needs are considered.""}",0.0,0.0,0.0,0,,0.062,0.062,0.0,2,guidelines|guidelines,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.303,0.303,0.0,1,gently,0.0,0.0,0.0,0,,0.5900000000000001,0.5900000000000001,0.08999999999999997,2,personal|official,0.461,0.461,0.0,1,draft
"{'Abbreviation': 'Erotic relationship', 'Full label': '""Having an erotic relationship""'}",Relationship Building,"The shared goal 'Having an erotic relationship' naturally aligns with the social goal category 'Relationship Building', as it involves establishing a deep and intimate connection between individuals. The personal goals for each agent should reflect their unique motivations and perspectives within this context, while their social roles will shape how they interact to achieve both personal and shared goals.","To establish a deep emotional and physical connection with the partner, ensuring mutual satisfaction and trust.",To explore and enjoy the erotic relationship while maintaining personal boundaries and independence.,"""Having an erotic relationship""",Romantic Partner,Independent Lover,"{'scenario_context': ""[Agent 1] and [Agent 2] have been seeing each other casually for a few weeks, attracted by their mutual chemistry and desire for an erotic relationship. [Agent 1], as a Romantic Partner, seeks to deepen the connection beyond physical intimacy, aiming for emotional closeness and mutual trust. [Agent 2], as an Independent Lover, enjoys the erotic aspect of their relationship but values personal space and autonomy. They meet at [Agent 1]'s apartment for a romantic evening, where both hope to enjoy each other's company while navigating their differing expectations for the relationship.""}",0.0,0.0,0.0,0,,0.203,0.203,0.0,1,intimacy,0.438,0.438,0.0,1,emotional,0.45566666666666666,0.5,0.0665,3,erotic|erotic|hope,0.563357142857143,0.514,0.18574999999999997,14,desire|erotic|relationship|romantic|partner|closeness|independent|lover|erotic|relationship|romantic|hope|enjoy|relationship,0.0,0.0,0.0,0,,0.5439230769230768,0.5,0.17200000000000004,13,erotic|relationship|romantic|closeness|trust|lover|erotic|relationship|personal|romantic|hope|enjoy|relationship,0.57325,0.5700000000000001,0.14100000000000001,8,erotic|romantic|trust|lover|erotic|romantic|hope|enjoy
"{'Abbreviation': 'Others to rely', 'Full label': '""Having others to rely on""'}",Relationship Building,"The shared goal 'Having others to rely on' is best aligned with the social goal categories of 'Relationship Building' and 'Relationship Maintenance'. These categories focus on establishing and sustaining trust and reliance between individuals. For this task, we will focus on 'Relationship Building' as it emphasizes the foundational aspect of creating reliable connections.",To establish a trustworthy connection with the other agent by demonstrating reliability and empathy.,To build a dependable relationship with the first agent by actively listening and offering support.,"""Having others to rely on""",Support Seeker,Support Provider,"{'scenario_context': '[Agent 1] and [Agent 2] are colleagues working on a community support project aimed at fostering strong interpersonal relationships among team members. Both agents recognize the importance of having others to rely on in both professional and personal settings. As part of the project, they have been paired together to develop a mentorship program. [Agent 1], in the role of Support Seeker, seeks to establish a trustworthy connection with [Agent 2] by demonstrating reliability and empathy. Meanwhile, [Agent 2], in the role of Support Provider, aims to build a dependable relationship with [Agent 1] by actively listening and offering support. Their shared goal is to create a foundation of mutual trust and reliance, which will not only benefit their current project but also strengthen their long-term working relationship.'}",0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.4275,0.454,0.14650000000000002,4,together|relationship|create|relationship,0.0,0.0,0.0,0,,0.65,0.656,0.054500000000000104,15,strong|relationships|team|rely|professional|personal|establish|trustworthy|reliability|relationship|offering|trust|reliance|strengthen|relationship,0.45500000000000007,0.453,0.11550000000000005,4,importance|develop|trust|reliance
