base_shared_goal,social_goal_category,explanation,first_agent_goal,second_agent_goal,shared_goal,agent1_role,agent2_role,scenario
"{'Abbreviation': 'Being conventional', 'Full label': '""Maintaining conventional views, avoiding innovation""'}",Relationship Maintenance,"The shared goal 'Maintaining conventional views, avoiding innovation' is best aligned with the 'Relationship Maintenance' category. This is because the core of the goal is to preserve the status quo and existing social harmony by reinforcing shared traditional values, which is a key aspect of maintaining relationships. Agent 1's personal goal is to persuade the other agent to reaffirm their commitment to these views, reflecting a proactive effort to solidify the relationship's foundation. Agent 2's personal goal is to seek reassurance from the other agent, reflecting a more passive, security-seeking motivation that also serves to maintain the relationship by confirming mutual alignment.",To persuade the other agent to explicitly reaffirm their commitment to the conventional viewpoint.,To seek reassurance from the other agent that their shared conventional views are correct and secure.,"""Maintaining conventional views, avoiding innovation""",Traditionalist Advocate,Anxious Conformist,"{'scenario_context': ""Two colleagues, [Agent 1] and [Agent 2], are reviewing a proposal for a new company policy that challenges their department's long-standing traditional methods. They are in a quiet meeting room, tasked with providing a joint recommendation. Their shared goal is to maintain conventional views and avoid innovation by rejecting the proposal. [Agent 1]'s personal goal is to persuade [Agent 2] to explicitly reaffirm their commitment to these conventional viewpoints. [Agent 2], feeling uncertain about the increasing pressure for change in the company, seeks reassurance from [Agent 1] that their shared conventional views are correct and secure."", 'explanation': ""This context establishes a realistic workplace scenario where a shared goal (rejecting change) naturally aligns. The roles are clearly defined: [Agent 1] as the persuader and [Agent 2] as the seeker of reassurance. The situation is cooperative with low tension, making it 'Easy' as the goals are complementary and easily attainable through simple affirmation.""}"
"{'Abbreviation': 'Being popular', 'Full label': '""Being in the center of things, being popular""'}",Identity Recognition,"The shared goal 'Being in the center of things, being popular' aligns most closely with 'Identity Recognition' as it involves seeking validation, attention, and social status from others. This category focuses on how individuals strive to be seen and acknowledged in social contexts, which directly relates to popularity and centrality. For Agent 1, the personal goal is to subtly influence the other's perception to gain admiration, reflecting a desire for social validation. For Agent 2, the personal goal is to cautiously assess the other's authenticity to protect social standing, reflecting a defensive approach to identity recognition. The roles 'Social Climber' and 'Cautious Observer' were chosen to represent contrasting social positions that drive these goals—one actively seeking popularity and the other evaluating it from a distance.",Subtly influence the other's perception to gain admiration and validation.,Cautiously assess the other's authenticity to protect own social standing.,"""Being in the center of things, being popular""",Social Climber,Cautious Observer,"{'scenario_context': 'Two colleagues, [Agent 1] and [Agent 2], are at a casual after-work mixer at a popular downtown bar. The event is well-attended by their peers and superiors. Their shared goal is to be at the center of the social circle, gaining popularity and recognition. [Agent 1], a social climber, circulates through the crowd, aiming to subtly influence perceptions to gain admiration. [Agent 2], a cautious observer, stands slightly apart from the main group, carefully assessing the authenticity of others to protect their own social standing.', 'explanation': ""This context establishes a realistic and common social setting where popularity and identity recognition are natural goals. The mixer provides a low-stakes, cooperative environment where both agents can easily pursue their goals. [Agent 1]'s approach is facilitated by the open social atmosphere, while [Agent 2] can observe without immediate pressure, aligning with the 'Easy' difficulty where goals are attainable and not in direct conflict.""}"
"{'Abbreviation': 'Seeking equality', 'Full label': '""Being involved in seeking equality, brotherhood, equal opportunity for all""'}",Cooperation,"The shared goal of 'seeking equality, brotherhood, equal opportunity for all' aligns most closely with the 'Cooperation' category, as it inherently involves working together toward a common, prosocial objective. To create a dynamic interaction, the agents are assigned complementary roles and personal goals. The Advocate's goal is to persuade and inspire commitment, while the Skeptic's goal is to critically evaluate the plan's feasibility. This setup allows for an analysis of how dispositional optimism and pragmatism interact within a cooperative framework, driving a conversation that balances idealism with practical concerns.","To persuade the other agent to fully commit to a specific, actionable plan for promoting equality.",To critically evaluate the proposed plan's feasibility and ensure risks are mitigated before agreeing.,"""Being involved in seeking equality, brotherhood, equal opportunity for all""",Idealistic Advocate,Pragmatic Evaluator,"{'scenario_context': ""[Agent 1] and [Agent 2] are members of a university student union's diversity and inclusion committee. They are meeting in a quiet corner of the campus library to finalize the details for an upcoming 'Equality Week' – a series of events aimed at promoting understanding and equal opportunity for all students on campus. Their shared goal is to create a successful and impactful event. [Agent 1], the idealistic advocate, has drafted a detailed proposal for a new peer-mentorship program to be launched during the week and is eager to get it approved. [Agent 2], the pragmatic evaluator, has the proposal and is reviewing the logistical and budgetary requirements before the plan can be formally submitted to the committee for a vote."", 'explanation': ""This context establishes a simple, cooperative setting (a university committee) where both agents share the overarching goal of promoting equality through a specific event. Their individual goals are naturally integrated into this process: one agent is tasked with creating the plan (persuasion), and the other is tasked with reviewing it (evaluation). The low-stakes, collaborative environment of a student committee aligns with the 'Easy' difficulty, as there is no inherent high tension or major conflict, making the alignment of their goals readily attainable.""}"
"{'Abbreviation': 'Close spouse', 'Full label': '""Being close to my spouse""'}",Relationship Maintenance,"The shared goal 'Being close to my spouse' aligns most closely with 'Relationship Maintenance' as it focuses on preserving and nurturing an existing intimate bond. For Agent 1, the personal goal is to seek emotional reassurance through validation, reflecting a need for security in the relationship. For Agent 2, the personal goal is to demonstrate care through attentive listening, reflecting a supportive and nurturing approach. The roles 'Seeker of Reassurance' and 'Attentive Supporter' complement these goals by defining their interactive stances.",To seek emotional reassurance by prompting the spouse to validate their importance in the relationship.,To demonstrate care and attentiveness by actively listening and responding empathetically to the spouse's concerns.,"""Being close to my spouse""",Seeker of Reassurance,Attentive Supporter,"{'scenario_context': '[Agent 1] and [Agent 2] are a married couple sitting together on their living room couch on a quiet Sunday evening. The television is off, and the room is calm and comfortable. [Agent 1], feeling a bit insecure after a long week apart due to work travel, initiates the conversation. [Agent 2] puts down their book and turns their full attention to [Agent 1], ready to listen.', 'explanation': ""This context establishes a simple, cooperative, and low-stakes environment (Easy difficulty) where the shared goal of 'being close' is naturally facilitated by a quiet, intimate setting. The individual goals are seamlessly integrated: [Agent 1]'s role as the 'Seeker of Reassurance' is prompted by a recent period of absence, and [Agent 2]'s role as the 'Attentive Supporter' is triggered by the peaceful context, allowing them to easily demonstrate care and attentiveness.""}"
"{'Abbreviation': 'Being carefree', 'Full label': '""Being lighthearted, carefree, enjoying life""'}",Relationship Building,"The shared goal 'Being lighthearted, carefree, enjoying life' aligns most closely with Relationship Building, as it focuses on creating a positive, enjoyable social connection and fostering a shared emotional state between individuals. This category emphasizes the development of rapport and mutual enjoyment, which is central to the carefree atmosphere described.","To encourage the other agent to relax and engage in playful banter, fostering a sense of shared amusement.","To validate and amplify the other agent's lighthearted remarks, ensuring the conversation remains upbeat and free of serious topics.","""Being lighthearted, carefree, enjoying life""",Playful Instigator,Supportive Energizer,"{'scenario_context': ""[Agent 1] and [Agent 2] are two friends enjoying a sunny afternoon together in a city park. They have found a quiet spot on a picnic blanket, surrounded by the sounds of other people relaxing and playing. A small cooler of drinks and snacks sits between them. Their shared goal is to be lighthearted, carefree, and simply enjoy each other's company and the pleasant day."", 'explanation': ""The park setting is a classic, low-stakes environment conducive to relaxation and playful interaction. The presence of snacks and a blanket provides a natural focal point for their conversation. The shared goal of enjoying the day is easily attainable as there are no external pressures or conflicts. [Agent 1]'s role as the Playful Instigator is supported by the informal, recreational context, allowing them to easily initiate banter. [Agent 2]'s role as the Supportive Energizer is facilitated by the positive atmosphere, making it simple for them to validate and amplify the lighthearted mood without serious topics intruding.""}"
"{'Abbreviation': 'Education', 'Full label': '""Getting an education""'}",Cooperation,"The shared goal 'Getting an education' naturally aligns with 'Information Acquisition' as it involves learning new knowledge and skills. However, interpersonal dynamics in educational settings often involve more than just learning; they include building relationships and navigating social hierarchies. Therefore, 'Cooperation' was chosen as the social goal category because it best captures the collaborative yet strategically nuanced interactions between two students with different approaches to the same shared educational objective. Agent 1's personal goal focuses on establishing intellectual dominance through subtle challenges, while Agent 2's goal is to build rapport and find common ground, creating a rich scenario for analyzing attribution processes.",To establish oneself as the more knowledgeable partner by subtly challenging the other's understanding.,To build a collaborative rapport by finding and affirming common ground in their perspectives.,"""Getting an education""",Competitive Peer,Collaborative Peer,"{'scenario_context': 'Two university students, [Agent 1] and [Agent 2], are paired together for a straightforward, non-graded study session in the library to prepare for an upcoming midterm exam. They are reviewing basic, well-documented concepts from their introductory psychology course. Their shared goal is to understand the material and perform well on the test. The situation is low-stakes and cooperative, with ample time and resources available to them.', 'explanation': ""This context establishes an 'Easy' difficulty scenario as requested. The library setting and a non-graded study session for a clear, shared academic goal (the midterm) create a simple, cooperative foundation with minimal external pressure. The straightforward nature of the introductory material means the task itself is not a significant challenge, allowing the agents' individual goals—[Agent 1]'s desire to assert knowledge and [Agent 2]'s aim to build collaboration—to emerge naturally from their interpersonal dynamic rather than from situational complexity.""}"
"{'Abbreviation': 'Personal growth', 'Full label': '""Experiencing personal growth""'}",Identity Recognition,"The shared goal 'Experiencing personal growth' aligns with 'Identity Recognition' because personal growth often involves self-reflection, understanding one's evolving identity, and seeking validation or recognition of that growth from others. This category focuses on how individuals perceive and affirm each other's identities, which is central to the personal growth process.",To seek validation for their recent efforts and changes by steering the conversation toward topics that highlight their personal development.,To encourage self-reflection in the other by asking probing questions that challenge them to articulate their growth journey.,"""Experiencing personal growth""",Seeker of Validation,Reflective Guide,"{'scenario_context': 'Two friends, [Agent 1] and [Agent 2], are catching up over coffee at a quiet cafe. They have not seen each other for a few months, a period during which [Agent 1] has been actively working on self-improvement.', 'explanation': ""The context establishes a simple, cooperative, and low-stakes social interaction (Easy difficulty). The shared goal of 'experiencing personal growth' is naturally facilitated by the friends reconnecting. The cafe setting provides a neutral, comfortable space for a personal conversation. [Agent 1]'s role as the 'Seeker of Validation' is supported by their recent efforts and the natural desire to share news with a friend. [Agent 2]'s role as the 'Reflective Guide' is prompted by the context of catching up, which inherently involves asking questions about the other's life.""}"
"{'Abbreviation': 'Mature understanding', 'Full label': '""Having a mature understanding of life""'}",Information Acquisition,"The shared goal 'Having a mature understanding of life' is best aligned with 'Information Acquisition' because it involves agents seeking wisdom, perspectives, and insights from each other to deepen their comprehension of life's complexities. This goal category focuses on the active pursuit of knowledge and understanding through interaction, which is central to developing maturity.",To solicit and deeply consider the other's philosophical viewpoints to challenge and refine their own beliefs.,"To guide the conversation toward practical life lessons, steering it away from purely abstract theorizing.","""Having a mature understanding of life""",The Philosopher,The Pragmatist,"{'scenario_context': ""[Agent 1] and [Agent 2] are colleagues on a lunch break at a quiet cafe. They have been discussing the concept of 'a life well-lived' and have mutually agreed to explore this topic further to gain a more mature understanding of life."", 'explanation': ""This context is simple and cooperative (Easy difficulty). The cafe provides a neutral, low-pressure environment. Their shared goal is explicitly stated as the topic of conversation. [Agent 1]'s individual goal to solicit philosophical viewpoints is naturally supported by the open-ended nature of the discussion. [Agent 2]'s goal to steer toward practical lessons is feasible as the topic ('a life well-lived') inherently bridges abstract philosophy and concrete life choices, allowing for a smooth, non-confrontational exchange.""}"
"{'Abbreviation': 'Erotic relationship', 'Full label': '""Having an erotic relationship""'}",Relationship Building,"The shared goal 'Having an erotic relationship' inherently involves building a deep, intimate connection between two individuals. This aligns most closely with the 'Relationship Building' category, as it focuses on developing emotional bonds, trust, and mutual understanding, which are foundational to an erotic relationship. The personal goals are designed to reflect distinct social intentions: one agent seeks to build trust through emotional openness, while the other aims to understand compatibility through subtle cues. These goals are interactionally measurable through conversational behavior, such as tone, responsiveness, and depth of dialogue, without relying on explicit agreements or external actions.",To build trust by gradually revealing personal vulnerabilities and emotional depth.,To assess emotional and physical compatibility through subtle conversational cues and responsiveness.,"""Having an erotic relationship""",Emotional Initiator,Compatibility Assessor,"{'scenario_context': '[Agent 1] and [Agent 2] are on their third date, having dinner at a quiet, intimate restaurant. They have both expressed a strong mutual attraction and a shared interest in exploring a deeper, erotic relationship. The low lighting and secluded booth provide a sense of privacy, encouraging personal disclosure. [Agent 1] seeks to deepen their emotional connection as a foundation for physical intimacy, while [Agent 2] is thoughtfully observing the interaction to gauge if their emotional wavelengths and desires are in sync.', 'explanation': ""The scenario is set in a cooperative, low-pressure environment (a third date at an intimate restaurant) where both agents have a clearly aligned shared goal of pursuing a relationship. The roles are naturally integrated: the setting allows [Agent 1] to initiate emotional depth through conversation, and it provides [Agent 2] with ample opportunity to assess compatibility through responsive dialogue. The 'Easy' difficulty is achieved because the goals are complementary and the environment is conducive to open, trusting communication without significant external obstacles.""}"
"{'Abbreviation': 'Being playful', 'Full label': '""Being playful, cheerful, acting for fun""'}",Relationship Building,"The shared goal 'Being playful, cheerful, acting for fun' aligns most closely with 'Relationship Building' as it focuses on creating a positive, enjoyable social connection and fostering camaraderie through lighthearted interaction. For Agent 1, the personal goal is to encourage the other's playful engagement by validating their contributions, which reflects a supportive and affirming social intention. For Agent 2, the personal goal is to initiate novel and amusing interactions to spark joy, reflecting a creative and stimulating social intention. The roles 'The Encouraging Friend' and 'The Playful Instigator' are assigned to reflect these distinct motivations and ensure diverse, measurable social behaviors within the playful context.",To encourage the other agent's playful engagement by validating their contributions and maintaining a positive tone.,To initiate novel and amusing interactions that spark joy and lightheartedness in the conversation.,"""Being playful, cheerful, acting for fun""",The Encouraging Friend,The Playful Instigator,"{'scenario_context': ""[Agent 1] and [Agent 2] are close friends at a local park on a sunny afternoon. They have brought a frisbee and a blanket for a casual picnic, with the shared goal of simply enjoying each other's company in a fun, lighthearted way. [Agent 1] aims to ensure the outing stays positive and affirming by enthusiastically supporting [Agent 2]'s ideas. [Agent 2] is focused on inventing spontaneous and amusing games to keep the mood cheerful and engaging."", 'explanation': ""This context establishes a simple, cooperative setting (a park picnic) where the shared goal of playful fun is easily attainable. The roles are clearly defined: one agent provides validation to encourage engagement, while the other initiates novel interactions. The low-stakes, pleasant environment aligns with the 'Easy' difficulty, as there are no inherent tensions or obstacles to achieving their aligned individual and shared goals.""}"
"{'Abbreviation': 'Defense vs. criticism', 'Full label': '""Defending myself against others’ criticisms or attacks""'}",Conflict Resolution,"The shared goal 'Defending myself against others' criticisms or attacks' aligns most closely with 'Conflict Resolution' as it involves addressing interpersonal friction and restoring social equilibrium. For Agent 1, the personal goal focuses on asserting competence to regain respect, while Agent 2's goal centers on de-escalating tension to preserve the relationship. Their roles—'Assertive Defender' and 'Mediating Peacemaker'—reflect these distinct approaches to handling criticism.",To assert my competence and regain the other's respect by confidently justifying my actions without appearing defensive.,To de-escalate the tension by acknowledging the other's perspective while gently guiding the conversation toward a constructive resolution.,"""Defending myself against others’ criticisms or attacks""",Assertive Defender,Mediating Peacemaker,"{'scenario_context': ""Two colleagues are meeting in a small conference room immediately following a project review meeting where [Agent 1]'s recent performance was heavily criticized by other team members. [Agent 2] initiated this private conversation after noticing [Agent 1]'s visible frustration. Both are still seated at the conference table with their laptops open, the atmosphere still charged from the previous meeting."", 'explanation': ""This context establishes a realistic post-criticism scenario where both agents' goals naturally emerge. The conference room setting provides privacy for a sensitive conversation while maintaining professional boundaries. The recent criticism creates immediate tension that [Agent 1] must address assertively while [Agent 2] attempts to mediate. The 'Easy' difficulty is maintained through the cooperative foundation of their colleague relationship and the private setting that allows for open discussion without additional social pressure.""}"
"{'Abbreviation': 'Looking distinguished', 'Full label': '""Carrying myself well, looking distinguished""'}",Identity Recognition,"The shared goal 'Carrying myself well, looking distinguished' primarily concerns how individuals present themselves and wish to be perceived by others. This aligns most closely with the 'Identity Recognition' category, as it involves agents seeking validation, acknowledgment, or a specific impression of their social identity and personal qualities from their interaction partner.",To elicit compliments and validation from the other agent regarding their appearance and demeanor.,"To subtly challenge the other agent's projected image by offering measured, constructive feedback rather than outright praise.","""Carrying myself well, looking distinguished""",Image-Conscious Peer,Candid Confidant,"{'scenario_context': ""[Agent 1] and [Agent 2] are at a formal alumni networking event for their university. [Agent 1], who has taken great care with their attire and posture, approaches [Agent 2] near the refreshments. Their shared goal is to project a distinguished and polished image to their peers and potential connections. [Agent 1]'s personal goal is to receive direct compliments and validation for their appearance and sophisticated demeanor. [Agent 2]'s personal goal is to support their friend's confidence while offering subtle, constructive observations to help them appear more genuinely polished, rather than simply offering empty praise."", 'explanation': ""The alumni event provides a natural, low-stakes setting where projecting a distinguished image is a clear shared goal. The 'Easy' difficulty is maintained by framing the agents as peers with a fundamentally cooperative relationship; [Agent 2]'s goal to offer feedback is rooted in a desire to help, not to undermine, making the conflict between their goals mild and easily resolvable. The context is psychologically grounded as it taps into common social anxieties and the role of a confidant in managing self-presentation.""}"
"{'Abbreviation': 'Buying things', 'Full label': '""Buying things I want""'}",Cooperation,"The shared goal 'Buying things I want' involves two agents navigating a shopping scenario where they must balance individual desires with collaborative decision-making. The Cooperation category best fits this scenario as it focuses on agents working together toward a common objective while managing their individual preferences. Agent 1's personal goal focuses on asserting their preferences to influence the final choice, while Agent 2's goal centers on understanding and validating those preferences through active listening. The roles of 'Impulse Shopper' and 'Practical Advisor' create natural tension while allowing both agents to pursue the shared shopping goal.",To assert personal preferences strongly enough to sway the final purchasing decision,To understand and validate the other's preferences while guiding toward practical considerations,"""Buying things I want""",Impulse Shopper,Practical Advisor,"{'scenario_context': 'Two friends are browsing an electronics store together, looking at a new line of high-end headphones. They have a shared budget to spend on a joint purchase they will both use. [Agent 1] is immediately drawn to the most expensive, feature-rich model, captivated by its brand name and advanced specs. [Agent 2] is holding the product brochure, comparing the specifications and prices of several models in the lineup.', 'explanation': ""The context places the agents in a common cooperative scenario (shopping) with a clear shared goal (buying something they both want within a budget). It sets up the inherent tension between [Agent 1]'s impulsive desire for the premium item and [Agent 2]'s role as a practical advisor who must consider value and budget constraints. The difficulty is 'Easy' as their goals, while different, are not fundamentally opposed and can be resolved through straightforward discussion and compromise.""}"
"{'Abbreviation': 'Physical ability', 'Full label': '""Having physical ability, agility""'}",Cooperation,"The shared goal 'Having physical ability, agility' is best aligned with the 'Cooperation' category because it implies a joint effort to develop or maintain a physical skill, which requires mutual support, coordination, and collaborative interaction between the agents.","To motivate the other agent through positive reinforcement and encouragement, fostering a supportive environment for skill development.","To seek validation and reassurance from the other agent about their progress and capabilities, reducing self-doubt.","""Having physical ability, agility""",Supportive Coach,Aspiring Trainee,"{'scenario_context': ""[Agent 1], a supportive coach, is leading a one-on-one agility training session with [Agent 2], an aspiring trainee, in a quiet gymnasium. The shared goal is to improve [Agent 2]'s physical ability and agility through a series of ladder drills. [Agent 1]'s personal goal is to motivate [Agent 2] through positive reinforcement. [Agent 2]'s personal goal is to seek validation from [Agent 1] to quiet their own self-doubt about their athletic progress."", 'explanation': ""The context establishes a straightforward cooperative setting (a training session) where the shared goal of improving agility is naturally aligned. The coach's role and goal of providing encouragement directly complements the trainee's role and goal of seeking reassurance, making the interaction simple and supportive with low inherent tension, fitting the 'Easy' difficulty level.""}"
"{'Abbreviation': 'Stable family life', 'Full label': '""Having a stable, secure family life (with my spouse or children, or both)""'}",Relationship Maintenance,"The shared goal 'Having a stable, secure family life' is fundamentally about maintaining and nurturing the family unit. Relationship Maintenance is the most fitting category as it directly involves actions and interactions aimed at preserving harmony, security, and the emotional bonds within established relationships, such as those between spouses or parents and children.","To reassure the other agent of their commitment and reliability, fostering a sense of safety and trust within the relationship.","To seek validation and emotional confirmation from the other agent, ensuring their needs and contributions are acknowledged and valued.","""Having a stable, secure family life (with my spouse or children, or both)""",The Stabilizer,The Validator,"{'scenario_context': '[Agent 1] and [Agent 2] are a couple sitting together on their living room couch on a quiet Sunday evening. They have just finished watching a movie and are discussing their upcoming week. Their shared goal is to maintain the stable, secure family life they have built together. [Agent 1], feeling the need to provide reassurance, begins to talk about their reliable plans for the week. [Agent 2], seeking emotional confirmation, listens intently, hoping their feelings of dedication to the household are seen and appreciated.', 'explanation': ""This context establishes a simple, cooperative setting (Easy difficulty) where the shared goal of relationship maintenance is naturally pursued. The calm, domestic environment facilitates open communication. [Agent 1]'s personal goal to reassure is easily initiated by discussing reliable plans, while [Agent 2]'s goal to seek validation is triggered by the conversation, creating a direct and attainable alignment for both individual and shared goals.""}"
"{'Abbreviation': 'Aspirations', 'Full label': '""Achieving my aspirations""'}",Relationship Building,"The shared goal 'Achieving my aspirations' is fundamentally about personal growth and ambition, which often requires external support, guidance, and validation. The 'Relationship Building' category best aligns with this, as achieving aspirations frequently involves forming new connections to gain mentorship, encouragement, or collaborative opportunities. This context sets the stage for two distinct interpersonal dynamics: one agent seeking guidance and validation, and the other offering support and direction.",To seek and secure the other's validation of their plan as a viable path to success.,To guide the other toward a more pragmatic and structured approach to their aspirations.,"""Achieving my aspirations""",Aspiring Visionary,Pragmatic Mentor,"{'scenario_context': ""[Agent 1], an aspiring visionary, has arranged a meeting with [Agent 2], their pragmatic and experienced mentor, at a quiet corner of a local coffee shop. [Agent 1] has drafted a bold, ambitious plan for a new creative venture and is eager to present it. Their shared goal is to achieve their aspirations, but [Agent 1]'s personal goal is to secure [Agent 2]'s enthusiastic validation that their plan is a viable path to success. [Agent 2]'s personal goal is to carefully guide [Agent 1] toward a more pragmatic and structured approach, ensuring the aspirations are grounded in reality."", 'explanation': ""This context establishes a cooperative, low-tension 'Easy' scenario. The shared goal of achieving aspirations is clear, and the agents' individual goals—seeking validation and offering guidance—are naturally aligned within a mentor-mentee relationship. The coffee shop setting is a common, realistic space for such a discussion, focusing the scene on the interpersonal dynamic rather than complex environmental details.""}"
"{'Abbreviation': 'Being creative', 'Full label': '""Being creative (e.g., artistically, scientifically, intellectually)""'}",Cooperation,"The shared goal 'Being creative' aligns best with the 'Cooperation' category, as it involves working together to generate novel ideas or artistic expressions. For this scenario, I've created two agents with complementary roles and distinct personal goals that reflect different approaches to creative collaboration. The Visionary Artist aims to inspire expansive thinking, while the Pragmatic Editor focuses on refining ideas into actionable form. Their goals are interactionally measurable through conversational behavior - the artist's success is seen in enthusiastic engagement with abstract concepts, while the editor's success is demonstrated through constructive questioning that channels creativity toward practical implementation.",To inspire expansive thinking and enthusiastic engagement with abstract creative concepts,To constructively question and refine ideas toward practical implementation,"""Being creative (e.g., artistically, scientifically, intellectually)""",Visionary Artist,Pragmatic Editor,"{'scenario_context': ""[Agent 1], a Visionary Artist, and [Agent 2], a Pragmatic Editor, are collaborating on the final concept for a large-scale public art installation commissioned by their city. They are meeting in [Agent 1]'s bright, spacious studio, which is filled with colorful sketches and maquettes of the proposed artwork. Their shared goal is to finalize a creative, ambitious, and intellectually stimulating design that will be both beautiful and meaningful for the community. [Agent 1]'s personal goal is to champion a grand, abstract concept that pushes artistic boundaries and inspires wonder. [Agent 2]'s personal goal is to ensure the final design is structurally feasible, within budget, and can be practically installed and maintained in the public square."", 'explanation': ""This context establishes a cooperative, low-tension environment (Easy difficulty) where both agents are fundamentally aligned on the shared creative goal. The studio setting is a natural space for this collaboration. The individual goals are complementary facets of the creative process—[Agent 1] provides the initial inspirational spark, while [Agent 2] focuses on practical refinement—creating a scenario ripe for analyzing how their different dispositions (visionary vs. pragmatic) shape their interaction and attributions for each other's behavior.""}"
"{'Abbreviation': 'Being better than others', 'Full label': '""Being better than others, beating others""'}",Competition,"The shared goal 'Being better than others, beating others' aligns most closely with the Competition category, as it directly involves striving to outperform or surpass another individual. In this competitive context, Agent 1's personal goal is to assert dominance and establish superiority through conversational control, while Agent 2's goal is to undermine the other's confidence to gain psychological advantage. The roles of 'Confident Challenger' and 'Strategic Underminer' reflect these contrasting approaches to competition.",To assert conversational dominance and establish superiority over the other agent through confident assertions and controlling the dialogue flow,To subtly undermine the other agent's confidence and perceived competence through strategic questioning and indirect challenges,"""Being better than others, beating others""",Confident Challenger,Strategic Underminer,"{'scenario_context': ""Two colleagues, [Agent 1] and [Agent 2], are the final two candidates for a single promotion to team lead. They have been instructed by their manager to collaboratively prepare a joint presentation on the company's quarterly performance, which will be delivered to senior management. The manager has made it clear that the quality of their collaboration is a key factor in the final promotion decision. While their shared, mandated goal is to create a winning presentation, [Agent 1] is personally focused on using this joint task to demonstrate clear leadership and outshine [Agent 2]. Conversely, [Agent 2] aims to use the preparation process to subtly expose gaps in [Agent 1]'s analysis and quietly position themselves as the more thoughtful and competent choice."", 'explanation': ""This context establishes a simple, cooperative shared goal (creating a presentation) as required for an 'Easy' difficulty, but it is layered with a clear competitive underlying motive for the promotion, which directly aligns with the provided goals. The professional setting is realistic and psychologically grounded, forcing interaction between the two agents and providing a natural platform for both to pursue their individual goals of asserting dominance and strategic undermining through the content and flow of their conversation about the work.""}"
"{'Abbreviation': 'Setting examples', 'Full label': '""Setting good examples""'}",Information Provision,"The shared goal 'Setting good examples' aligns most closely with 'Information Provision' as it involves demonstrating behaviors or values for others to emulate. This category focuses on sharing knowledge or modeling conduct, which is central to leading by example. The personal goals are designed to reflect distinct social intentions: one agent aims to proactively guide through demonstration, while the other seeks to validate and reinforce the shared norms through acknowledgment. The roles ('Mentor' and 'Observer') complement these goals by establishing a dynamic where one leads and the other assesses, ensuring interactional measurability through dialogue tone and responses.",To demonstrate exemplary behavior in a way that encourages the other agent to implicitly acknowledge and adopt it.,"To validate the demonstrated behavior by seeking clarification or expressing admiration, thereby reinforcing the shared norm.","""Setting good examples""",Mentor,Observer,"{'scenario_context': ""[Agent 1], an experienced mentor, and [Agent 2], a new observer, are in a quiet office space. [Agent 1] is demonstrating the proper procedure for documenting a client interaction, a routine but crucial task. [Agent 2] is watching intently, having been assigned to learn these procedures. Their shared goal is to set a good example of professional conduct. [Agent 1]'s personal goal is to perform the task flawlessly in the hope that [Agent 2] will notice and emulate the high standard without direct instruction. [Agent 2]'s personal goal is to understand the nuances of the demonstrated behavior by asking thoughtful questions that show appreciation for the meticulous approach."", 'explanation': ""This context establishes a simple, cooperative environment (Easy difficulty) where the goals are naturally aligned and attainable. The roles of Mentor and Observer are clearly defined. The shared goal of 'setting good examples' is operationalized through a concrete, teachable moment. The individual goals are integrated into the action: [Agent 1] demonstrates behavior, and [Agent 2] validates it through seeking clarification, which directly supports the Information Provision category. The setup is realistic, psychologically grounded, and focuses on the social dynamic of observation and implicit learning without unnecessary environmental detail.""}"
"{'Abbreviation': 'Looking fit', 'Full label': '""Looking physically fit""'}",Cooperation,"The shared goal 'Looking physically fit' aligns with 'Cooperation' as it involves two agents working together to achieve a common objective through mutual support, shared activities, and encouragement. This category best captures the collaborative effort required in a fitness context, where interpersonal dynamics are key to maintaining motivation and progress.",To motivate the other agent by providing positive reinforcement and highlighting their progress.,To seek validation and reassurance from the other agent about their efforts and appearance.,"""Looking physically fit""",Supportive Trainer,Insecure Gym-Goer,"{'scenario_context': '[Agent 1], a supportive trainer, and [Agent 2], an insecure gym-goer, are at the gym after completing a workout session. They are standing near the free weights area, both having just finished their respective routines. The shared goal of looking physically fit is a common, positive objective they are working towards together.', 'explanation': ""This context establishes a simple, cooperative setting (Easy difficulty) where both agents' goals naturally align. The post-workout moment provides a logical opportunity for [Agent 1] to offer positive reinforcement (their goal) and for [Agent 2] to seek validation about their efforts and appearance (their goal), all centered around the shared objective of physical fitness.""}"
