base_shared_goal,social_goal_category,explanation,first_agent_goal,second_agent_goal,shared_goal,agent1_role,agent2_role,scenario
"{'Abbreviation': 'Firm values', 'Full label': '""Having firm values""'}",Identity Recognition,"Identity Recognition is chosen because having firm values is central to one’s self-concept. The agents will make their values explicit, seek to be accurately understood, and affirm each other’s identities. The goals are operationalized with clear, observable criteria so success can be evaluated in dialogue.","State exactly three core personal values, provide one concrete past-behavior example for each value, and receive explicit acknowledgment from Agent 2 that they understand and respect these three values.","Elicit and accurately paraphrase Agent 1’s three values to Agent 1’s satisfaction, then state two non-negotiable personal values with one concrete example each, and collaboratively propose and agree on a one-sentence shared principle reflecting overlap between both agents’ values.","""Having firm values""",Principled Advocate — articulates and illustrates core values and seeks recognition of them.,"Empathic Interviewer — draws out, mirrors, and validates the other’s values before sharing their own and proposing common ground.","{'scenario_context': '[Agent 1] and [Agent 2] are seated at a small table in a quiet side room of a community center before they co-lead a new mentorship initiative. This is a scheduled, 25-minute values-alignment check-in titled “Firm Values Charter,” intended to ensure they understand one another’s guiding principles before working with mentees. A whiteboard labeled Shared Principle and a set of notecards (Value 1, Value 2, Value 3) are on the table. Ground rules posted on a card include: speak in first person, give one concrete past-behavior example per value, paraphrase for accuracy, explicitly acknowledge understanding and respect before moving on, and co-author a single-sentence principle they can both endorse. The session flow is simple and cooperative: Step 1) [Agent 1], acting as a Principled Advocate, states exactly three core personal values and writes a keyword for each on the notecards, offering one specific past behavior that illustrates each value. Step 2) [Agent 2], acting as an Empathic Interviewer, elicits clarifying details, then paraphrases each of [Agent 1]’s three values back and explicitly acknowledges understanding and respect; only when [Agent 1] confirms the paraphrase is accurate do they proceed. Step 3) [Agent 2] shares two non-negotiable personal values with one concrete example each. Step 4) Together, they draft and agree on a one-sentence Shared Principle on the whiteboard that reflects the overlap between their values and can guide decisions in the mentorship program. The environment is calm, private, and supportive, with no competing demands, emphasizing collaboration and identity recognition. The agreed outcome is to leave the room with (a) [Agent 1] feeling recognized, (b) [Agent 2] having accurately mirrored and contributed their values, and (c) a jointly authored principle ready to inform their work.', 'explanation': 'This setup makes the Easy difficulty explicit: goals are aligned, time and tools are provided, and the structure reduces friction. It supports the shared goal of having firm values and the chosen category of identity recognition by giving [Agent 1] space to articulate three values with behavioral evidence and to receive explicit acknowledgment, while enabling [Agent 2] to paraphrase accurately, share two of their own values with examples, and co-create a one-sentence shared principle. The cooperative, stepwise format minimizes tension and naturally facilitates successful completion of both agents’ objectives.'}"
"{'Abbreviation': 'Aspirations', 'Full label': '""Achieving my aspirations""'}",Cooperation,"Cooperation best fits because achieving aspirations typically requires joint planning, resource exchange, and mutual accountability. The personal goals are concrete and measurable (SMART actions, resources promised, milestones), enabling later evaluation. The roles are designed to surface attributional reasoning: the mentee tends to internalize causes for outcomes, while the mentor explicitly distinguishes dispositional traits from situational constraints and helps reattribute where useful.","By the end of the conversation, clearly state two long-term aspirations and one 12-month objective; describe one past success and one setback; identify at least two internal traits and two external factors that affected progress; request at least two concrete resources or introductions; commit to three SMART next actions with deadlines; and agree to a follow-up date.",Elicit the mentee’s values and clarify their aspirations into a 12-month objective; differentiate internal vs. external causes in the mentee’s narratives and offer at least one constructive reattribution; propose two viable strategy pathways with pros/cons; commit to providing at least two concrete resources or introductions; co-create two measurable milestones and a check-in date; and summarize the agreed plan.,"""Achieving my aspirations""","Aspirant (mentee): Growth-motivated goal-seeker who tends to make internal attributions for setbacks; responsible for articulating aims, requesting support, and committing to actions.","Mentor-Coach (resource broker): Supportive, evidence-based guide who emphasizes situational analysis and realistic planning; responsible for probing questions, reframing attributions, offering resources, and establishing accountability.","{'scenario_context': 'Setting: A quiet, glass-walled meeting room at a community innovation hub, reserved for a 60-minute mentorship session. The space has a whiteboard, sticky notes, Wi‑Fi, a projector, and a goal-setting template the hub provides. Shared goal: Achieving [Agent 1]’s aspirations through cooperative planning.\nRoles and background: [Agent 1] (Aspirant mentee) is a growth-motivated early-career professional working 30 hours/week at a nonprofit, considering a transition into social-impact product management while nurturing a long-term creative ambition. Recent history includes a success (coordinating a volunteer tutoring initiative that expanded from 10 to 35 students) and a setback (missing a competitive micro-grant submission window), which [Agent 1] has tended to attribute to personal shortcomings. [Agent 2] (Mentor-Coach) is a resource broker affiliated with the hub’s entrepreneurship program, with connections to a local incubator, an ed-tech startup PM, a grant-writing circle, and a skills-based volunteering network.\nConstraints and resources: [Agent 1] has 10 hours/week available for professional development, a modest $600 annual budget for courses, and access to an alumni network and a makerspace. [Agent 2] has a prepared agenda template (values elicitation, objectives, strategy paths, resources, and milestones), example SMART goal sheets, and availability to introduce [Agent 1] to two relevant contacts within two weeks. Calendar access is open on both sides to book a follow-up.\nContext for attribution work: A whiteboard section is labeled “Internal traits vs. External factors,” and [Agent 1] has brought a brief self-reflection noting perseverance and conscientiousness, along with barriers like shifting grant timelines and limited team support. The environment is low-stakes and supportive; both parties have aligned incentives to clarify a 12-month objective and map next steps.\nSession purpose: By the end of this single, focused meeting, the pair aims to translate [Agent 1]’s broad aspirations into concrete objectives and actions, differentiate internal and external causes for past outcomes, explore feasible strategy pathways, secure resources/introductions, set milestones, and schedule a check-in date.', 'explanation': 'This scenario creates a cooperative, low-friction environment where [Agent 1] and [Agent 2] share the goal of advancing [Agent 1]’s aspirations. It naturally supports [Agent 1]’s personal goals (articulating aspirations, identifying internal traits and external factors, requesting resources, committing to SMART actions, and setting a follow-up) and [Agent 2]’s coaching goals (eliciting values, clarifying a 12-month objective, offering reattributions, proposing strategy options, providing resources, co-creating milestones, and summarizing a plan). The structured tools and available connections make success likely, while the internal–external attribution framing is explicitly available for analysis without introducing conflict, consistent with an easy difficulty level.'}"
"{'Abbreviation': 'Having friends', 'Full label': '""Having friends I love , close companionship""'}",Relationship Building,Chose Relationship Building because the shared aim is to move from acquaintance to close companionship. Agent 1 leads with vulnerability and initiative; Agent 2 builds trust via attentive validation and reciprocal disclosure. Each goal is measurable within a single conversation.,"By the end of the conversation, share 2 meaningful personal stories that reveal core values or recent life events, ask 1 direct question about what matters most to the other person, and propose 1 concrete hangout (specific activity/date) and obtain an explicit yes or clear next step.","Demonstrate interest and reciprocity by asking at least 3 open-ended questions, reflecting back the other’s feelings twice, sharing 1 personal vulnerability/value of their own, and either accepting or counter-proposing a specific next meetup plan.","""Having friends I love , close companionship""",Warm Initiator (Vulnerability-Leader),Attentive Confidant (Validator-Reciprocator),"{'scenario_context': 'On a sunny Saturday afternoon, [Agent 1] and [Agent 2] sit at a small window table in a quiet, plant-filled cafe a few blocks from the neighborhood tree-planting event they just completed together. They had easy rapport while volunteering and agreed to continue talking over tea. Both are relaxed and unhurried: [Agent 1] has the rest of the afternoon open, and [Agent 2] has about an hour before catching a bus. The space is calm (soft music, low chatter), making it comfortable for personal sharing. A community bulletin board beside their table lists near-term, low-effort social options (Thursday 7 pm trivia night at the pub down the street; Sunday 9 am urban hike starting at the nearby park), offering clear, concrete ideas for a follow-up meetup. They share a positive mood from finishing a cooperative task and a budding sense of common interest (community service, being outdoors). [Agent 1], a warm initiator, intends to lead with openness about recent life events and values and to float a specific next hangout drawn from the posted options. [Agent 2], an attentive confidant, is inclined to listen closely, ask curious, open-ended questions, and respond thoughtfully about their own priorities, while being receptive to planning a next get-together. The environment is quiet, time-bounded but unpressured, and socially safe, setting them up for a friendly, personal, and forward-looking exchange.', 'explanation': 'This setup aligns with the shared goal of close companionship by placing both agents in a cooperative, low-stress setting immediately after a positive joint activity. It supports [Agent 1]’s goals by making it natural to share two meaningful stories (prompted by the recent event and life transitions), ask a direct values-focused question, and propose a concrete plan (trivia night or Sunday hike on specific dates/times). It supports [Agent 2]’s goals by enabling attentive listening, three open-ended questions, two reflections of [Agent 1]’s feelings, and sharing one personal value/vulnerability, with easy acceptance or gentle counter-proposal for the next meetup. Difficulty is easy: interests are aligned, time and environment are conducive, and clear next-step options minimize friction.'}"
"{'Abbreviation': 'Ethical', 'Full label': '""Being an ethical person""'}",Conflict Resolution,"We choose Conflict Resolution to surface attribution dynamics: one agent initially explains a questionable act via situational pressures, while the other emphasizes dispositional responsibility and norms. Resolving this moral disagreement around a policy breach aligns with the shared goal of being ethical by requiring acknowledgement, apology, and preventive safeguards.","As the team lead who bypassed code review, get the other agent to (1) explicitly acknowledge that deadline pressure and ambiguous guidance contributed to my choice, and (2) agree with me on at least two concrete safeguards we will start this week to prevent repeats.","As the ethics champion colleague, secure from the other agent (1) a clear admission that bypassing review violated policy, (2) an unqualified apology, and (3) a specific, time-bound commitment stated in the conversation to a corrective behavior (e.g., no merges without peer review for the next 4 weeks).","""Being an ethical person""",Team Lead under deadline pressure (situational defender),Peer Ethics Champion/Compliance Advocate (norm enforcer),"{'scenario_context': 'Setting: Monday morning, 10-minute follow-up during sprint planning, in a quiet conference room with the compliance policy open on a laptop. Last Friday, a critical client demo was hours away when a production bug surfaced. Under deadline pressure and with ambiguous runbook guidance about emergency exceptions, [Agent 1] (Team Lead) bypassed the required peer code review to push a quick fix. The change worked, but it violated the team’s stated policy that all merges to main require peer review unless an on-call approver signs off.\n\nPurpose: This brief, solution-oriented check-in is to align on ethical standards, acknowledge what happened, and put immediate safeguards in place. Their manager asked them to co-author a short action note for the team and to propose process updates at tomorrow’s stand-up. Tone is cooperative and non-blaming; both want to protect users, uphold policy, and model integrity.\n\nShared goal: Reaffirm being ethical colleagues by openly addressing the lapse and preventing repeats through clear, practical steps that start this week.\n\nAgent-specific aims:\n- [Agent 1] wants [Agent 2] to explicitly recognize the situational pressures (tight deadline, ambiguous guidance) that influenced the decision and to agree on at least two concrete safeguards to implement this week (e.g., emergency review slack channel, pre-approved hotfix checklist).\n- [Agent 2] wants [Agent 1] to clearly admit the policy was violated, offer an unqualified apology, and commit on the spot to a time-bound corrective behavior (e.g., no merges without peer review for the next 4 weeks) to be logged in Jira.\n\nConstraints and resources: They have the policy doc, the incident runbook, and a checklist template. They must produce a brief written note, list two safeguards to start immediately, and record a personal corrective commitment. The environment is calm and supportive, with shared intent to learn rather than assign blame.', 'explanation': 'The scenario creates a low-tension, cooperative context where both agents share the ethical goal and have compatible aims: accountability and prevention. It foregrounds situational factors (deadline pressure, ambiguous guidance) alongside personal responsibility, enabling attribution discussions. Success is attainable within a short, structured meeting by producing an admission/apology, a time-bound commitment, and at least two safeguards starting this week, matching the Easy difficulty.'}"
"{'Abbreviation': 'Close children', 'Full label': '""Being close to my children""'}",Cooperation,"Cooperation best fits because two co-parents must jointly craft routines and agreements that enable sustained closeness between the children and each parent. The personal goals are complementary, concrete, and verifiable through explicit commitments made in conversation.","As the non-custodial parent, secure by conversation’s end the other parent’s explicit agreement to: (1) a fixed weekly schedule of Wed 6–8pm dinner and Sun 10am–6pm day with the children, (2) a nightly 10-minute video call on travel days, and (3) using a shared calendar for all plans; verify by having the other parent summarize these three commitments back.","As the custodial parent, obtain the other parent’s explicit commitment to: (1) uphold an 8:30pm school-night bedtime at both homes, (2) ensure homework is completed before any screen time at both homes, and (3) provide 24+ hours notice for schedule changes except emergencies; verify by recording these rules in the shared calendar notes and getting a clear yes to each item.","""Being close to my children""",Non-custodial parent seeking increased involvement and quality time; time-constrained but motivated to co-plan.,Custodial parent prioritizing stability and routines; gatekeeper of schedules aiming to align rules across homes.,"{'scenario_context': 'Setting: A quiet corner table at a neighborhood community center café on Sunday afternoon. The children are in a nearby art class for the next hour, giving [Agent 1] and [Agent 2] uninterrupted time. Both have their phones open to a shared digital calendar template, a printed copy of the school calendar, and a short checklist of items to confirm before they leave.\n\nPurpose: They are meeting to finalize a simple, consistent weekly rhythm that supports the shared goal of being close to the children while keeping school-night routines steady. There are no active disputes; both recently completed a co-parenting workshop and agreed to use neutral language and document decisions in one place.\n\nContextual details: They live 15 minutes apart and the school is midway between homes. Soccer runs on Saturdays for the next six weeks, leaving Sundays open. [Agent 1] has a job that occasionally requires travel on Tuesdays and Thursdays over the next month. [Agent 2] values predictability for homework and bedtime on school nights and prefers changes to be scheduled in advance.\n\nItems to decide and record during the meeting:\n- The weekly contact schedule, with [Agent 1] proposing a fixed Wednesday dinner from 6–8pm and a Sunday day visit from 10am–6pm.\n- A nightly 10-minute video call on [Agent 1]’s travel days.\n- Use of a single shared calendar for all plans, including notes for household rules and any exceptions.\n- Consistent household rules across homes: an 8:30pm school-night bedtime, homework completed before any screen time, and providing 24+ hours notice for schedule changes except emergencies.\n\nVerification plan: They will enter the agreed items directly into the shared calendar (events and notes), have each person restate the commitments to confirm understanding, and check the box on their prepared checklist before leaving. The tone is cooperative and time-bounded (45 minutes), with the expectation that they will leave with a clear, written plan that supports closeness and routine.', 'explanation': 'This setup makes the conversation easy and cooperative by providing a neutral, quiet space, a short time window, and shared tools (calendar, checklist) that reduce ambiguity. It aligns the shared goal of closeness with [Agent 1]’s personal aim to secure a predictable midweek and weekend schedule plus travel-day calls and calendar use, and [Agent 2]’s personal aim to uphold consistent rules and advance notice. Dispositional tendencies (motivated involvement vs. preference for routines) are supported by situational features (printed school calendar, color-coded shared calendar, stable Sunday availability), increasing the likelihood of quick consensus and clear verification.'}"
"{'Abbreviation': 'Being intelligent', 'Full label': '""Being intelligent""'}",Identity Recognition,"The shared goal ""Being intelligent"" most directly maps to Identity Recognition: both agents want their intelligence to be acknowledged. Assigning asymmetric roles (mentor vs. learner) creates clear, observable behaviors that invite and grant attributions of intelligence. The personal goals are defined with explicit, countable conversational markers (acknowledgments, correct solutions, paraphrases) so achievement can be evaluated from dialogue alone.","Elicit at least two explicit acknowledgments from Agent 2 that Agent 1 is intelligent (keywords such as 'smart', 'clever', 'insightful', 'brilliant', or 'intelligent') and have Agent 2 accurately paraphrase one of Agent 1's explanations in their own words.",Demonstrate intelligence by correctly solving at least two reasoning prompts posed by Agent 1 (as confirmed by Agent 1 in the dialogue) and elicit at least one explicit acknowledgment from Agent 1 that Agent 2 is intelligent (using the same keyword set).,"""Being intelligent""",Socratic Mentor: poses probing reasoning questions and offers concise explanations to showcase intellectual guidance.,"Analytical Learner: tackles the mentor’s prompts, asks clarifying questions, and demonstrates quick, logical thinking.","{'scenario_context': 'A campus learning center is hosting a low-stakes, 10‑minute micro-workshop on recognizing and demonstrating reasoning ability. In a quiet breakout room with a whiteboard and a printed task card, [Agent 1] is designated as the Socratic Mentor and [Agent 2] as the Analytical Learner. Their shared objective is to be perceived as intelligent by each other and the facilitator, as part of an identity recognition exercise. The task card contains three short, easy reasoning activities from which the pair will use at least two: (a) identify the reasoning issue in a conditional statement such as concluding a cause from a wet ground; (b) compute the number of handshakes if four people each shake hands once with every other person; (c) evaluate a simple syllogism about set relations (e.g., whether members of one set can belong to another given two premises). A facilitator checklist on the table prompts pairs to: (1) have the mentor pose probing questions, (2) have the learner answer at least two prompts and request clarifications, (3) have the mentor offer a concise explanation for at least one prompt, which the learner then paraphrases accurately, and (4) offer explicit ability attributions using descriptors like smart, clever, insightful, brilliant, or intelligent. The environment is cooperative and supportive, with no competitive scoring—only a participation stamp for completing the checklist. This setting encourages [Agent 1] to guide with probing questions and brief explanations, and [Agent 2] to respond quickly, ask clarifiers, and reflect back the mentor’s reasoning in their own words. The whiteboard is available for sketches or quick combinatorics and syllogism diagrams, and the facilitator occasionally passes by, reinforcing the checklist steps.', 'explanation': 'The workshop’s cooperative structure and checklist make it easy for both agents to meet their goals: [Agent 1] can naturally elicit at least two explicit acknowledgments of their intelligence and obtain an accurate paraphrase by offering a concise explanation, while [Agent 2] can solve at least two straightforward prompts and receive explicit recognition in return. The explicit prompts for paraphrasing and ability attributions align with the shared identity goal of being seen as intelligent, keeping tension low and success highly attainable.'}"
"{'Abbreviation': 'Stable family life', 'Full label': '""Having a stable , secure family life (with my spouse or children , or both)""'}",Cooperation,"Cooperation best fits because achieving a stable, secure family life requires joint planning and coordinated action. The personal goals translate the shared aim into complementary, measurable outputs—one agent secures structure for daily routines, the other secures financial systems—making success verifiable in conversation.","By the end of the conversation, co-create and obtain explicit verbal agreement on a weekday family routine that specifies: (1) who handles school/daycare drop-off and pickup Monday–Friday, (2) a fixed 30-minute nightly check-in time, and (3) a named backup caregiver for emergencies; summarize the plan aloud and receive a clear confirmation (e.g., the other agent says “yes, I agree”).","By the end of the conversation, secure explicit agreement on a monthly household budget system that includes: (1) a fixed emergency-fund auto-transfer amount, (2) spending caps for at least three discretionary categories, and (3) who pays which recurring bills and on what dates; restate these items and obtain a clear confirmation (e.g., the other agent says “yes, I agree”).","""Having a stable , secure family life (with my spouse or children , or both)""","Household Operations Coordinator (structures daily schedules, proposes routines, and checks for clear commitments)","Financial Stability Lead (sets financial safeguards, proposes budget rules, and confirms accountability for payments)","{'scenario_context': 'A calm Sunday early evening at the kitchen table. The two spouses, [Agent 1] (Household Operations Coordinator) and [Agent 2] (Financial Stability Lead), have set aside an hour while their two children (a 7-year-old in elementary school and a 3-year-old in daycare) are at a nearby playdate. They have laptops open to a shared family calendar and budget app, a printed list of recurring bills with due dates, and the school/daycare schedules (school drop-off window 7:45–8:15 a.m.; daycare closes at 6:00 p.m.). Next week marks the start of a new school term with a Wednesday after-school violin lesson at 4:30 p.m. Employers for both have flexible policies: [Agent 1] can start early three days per week; [Agent 2] can shift later on certain days and often works from home on Thursdays. Commutes are short (15–20 minutes) and both cars have child seats. Paydays are the 1st and 15th of each month. Recurring bills include rent on the 1st, daycare tuition on the 5th, utilities on the 10th, and internet on the 12th. They have an emergency fund of $2,000 and online banking allows easy setup of automatic transfers. Two reliable backup caregiver options are already willing to help (Grandma Rosa, 10 minutes away, and a trusted neighbor, Ms. Patel), and the couple plans to choose one primary backup during the discussion. The shared aim is a stable, secure family life; both are motivated and in a cooperative mood with no time pressure. [Agent 1] intends to lead a quick, structured pass to lock down (1) who does school/daycare drop-off and pickup Monday–Friday, (2) a fixed nightly 30-minute check-in time, and (3) a named backup caregiver. [Agent 2] intends to confirm a monthly budget system that sets (1) a fixed emergency-fund auto-transfer amount, (2) spending caps for at least three discretionary categories (e.g., dining out, entertainment, personal shopping), and (3) who pays which recurring bills and on what dates. They plan to write the outcomes on a whiteboard, enter them into the shared calendar and budget app, and verbally confirm agreements before wrapping up.', 'explanation': 'The setting is low-conflict and well-resourced, making cooperation easy: both agents have clear, complementary roles and aligned incentives for family stability. Relevant information (schedules, due dates, paydays, caregiver options, and app tools) is readily available, reducing ambiguity and facilitating quick agreement. The scenario naturally supports [Agent 1]’s scheduling commitments and [Agent 2]’s budgeting commitments, while providing a coherent, shared context for explicit verbal confirmations that will be summarized and recorded.'}"
"{'Abbreviation': 'Content with myself', 'Full label': '""Being happy , content with myself , having inner harmony , freedom from inner conflict""'}",Conflict Resolution,"Chosen: Conflict Resolution, because the shared goal centers on reducing intrapersonal conflict to achieve inner harmony. The agents adopt complementary roles (client–coach) that enable attributional reframing and concrete conflict-mapping. Each personal goal is specific, observable, and checkable within the dialogue (naming parts/needs, listing triggers, reframing attributions, and agreeing on a SMART practice plus a calmness rating shift).","By the end of the conversation, (a) name the two parts of self in conflict and their core needs, (b) list at least 3 concrete situational triggers of the conflict, (c) reframe at least 2 self-blaming (dispositional) statements into situationally nuanced explanations, (d) choose and verbalize one SMART daily practice for the next 7 days to support inner harmony, and (e) report a calmness/inner-harmony rating increase of at least 2 points (on a 1–10 scale) from start to finish.","Facilitate resolution by (a) eliciting and summarizing the two internal parts and their needs, (b) guiding the identification of 3+ situational triggers, (c) prompting at least 2 dispositional-to-situational attribution reframes, (d) proposing or co-designing one evidence-based SMART micro-practice, and (e) securing an explicit verbal commitment and a reported calmness rating shift of ≥2 points by session end.","""Being happy , content with myself , having inner harmony , freedom from inner conflict""","Conflicted individual (self-critical perfectionist) seeking inner harmony; shares experiences and feelings, evaluates options, and selects an action plan.","Attribution-focused coach/mediator using reflective listening, Socratic questions, and brief skills training to reframe attributions and co-create a conflict-resolution plan.","{'scenario_context': 'Late afternoon, a quiet private room in a community wellness center. Soft lighting, a small table with water and notepads. [Agent 1], a self-critical perfectionist feeling torn between relentless standards and a desire for ease, has booked a 30-minute coaching check-in focused on restoring inner balance. They arrive with a journal noting a current calmness/inner-harmony rating of 4/10 and a few recent incidents (over-editing a work email, skipping lunch to polish slides, canceling a friend meetup due to worry about not being ‘prepared enough’). [Agent 2], an attribution-focused coach/mediator, has a simple worksheet with prompts to identify internal parts, their needs, common situational triggers, and a menu of brief, evidence-based micro-practices (e.g., 2-minute paced breathing, self-compassion break, 3-step plan review). The shared aim is to leave with a clearer sense of inner harmony and freedom from inner conflict. The session is cooperative and low-stakes: no external deadlines, no pressing crises. [Agent 2] plans to guide [Agent 1] to name the two internal parts in conflict and clarify what each needs, surface at least three situational triggers from the past week, and reframe at least two self-blaming statements into situationally nuanced explanations. Together they will select one SMART daily practice for the next seven days and check for a rise in [Agent 1]’s calmness rating by at least two points before ending the session.', 'explanation': 'This setting creates a simple, supportive environment aligned with both agents’ goals. The quiet room and short, structured session reduce tension (Easy difficulty) and keep objectives attainable: identify two internal parts and needs, list 3+ situational triggers, reframe dispositional self-blame into situational attributions, and co-design one SMART daily micro-practice. The pre-session rating and end-of-session check support the measurable calmness increase. [Agent 2]’s tools (reflective listening, Socratic prompts, attribution worksheet) directly target attributional reframing and conflict resolution, while [Agent 1]’s journal entries provide concrete, recent context to work from. Both are cooperative, with clearly aligned intentions toward inner harmony and practical next steps.'}"
"{'Abbreviation': 'Others to rely', 'Full label': '""Having others to rely on""'}",Relationship Building,"Chosen to emphasize building trust and reciprocal expectations so each agent can depend on the other. The agents will negotiate a concrete, mutual backup arrangement that tests and strengthens reliability, making success measurable in conversation.","By conversation end, secure a mutual backup agreement covering two specific upcoming tasks within the next two weeks; confirm preferred contact channel and response-time expectations; and make one concrete reciprocal offer that Agent2 explicitly accepts.","Assess Agent1’s dependability by asking at least two questions about past follow‑through; set explicit boundaries (maximum coverage hours and minimum notice) and document them; and agree only to a limited trial with a scheduled check‑in date if reciprocity is clear, otherwise propose an alternative support structure.","""Having others to rely on""","New team member seeking a dependable work buddy; proactive trust-builder who discloses needs, proposes specifics, and offers reciprocity.",Experienced team member and boundary-setter; cautious evaluator who clarifies expectations and ensures commitments are sustainable before agreeing.,"{'scenario_context': 'Setting: A mid-sized SaaS company’s open office. Right after the morning stand-up, [Agent 1] (a new hire) and [Agent 2] (an experienced team member) step into a quiet huddle room for a 20-minute one-on-one that their manager encouraged to establish a simple buddy backup arrangement so each has someone reliable to lean on. Both have their laptops and calendars open, with Slack available for quick coordination.\n\nTeam context: The product team informally covers for one another but has no formal backup protocol. There’s a shared desire to make support more dependable without overloading anyone. The manager has suggested starting with a light, time-bound trial and documenting agreements in a short note pinned in Slack.\n\nNear-term tasks that may need backup in the next two weeks:\n- Next Thursday: a 45-minute live onboarding webinar for beta customers (someone must monitor the Q&A channel and triage any urgent chats if the presenter gets pulled away).\n- The following Tuesday late afternoon: an end-of-sprint QA sign-off window (light bug checks and release note proofreading) during which one of them may be in training and the other might be double-booked.\n\nRoles and intentions:\n- [Agent 1] aims to quickly build a dependable work relationship by proposing specific, reciprocal coverage for the two identified tasks, clarifying preferred contact channels and response-time expectations, and making a concrete offer the other person can accept.\n- [Agent 2], experienced and careful about sustainability, intends to ask a couple of questions to gauge [Agent 1]’s follow-through history, set clear boundaries (e.g., maximum backup time, minimum notice), and ensure any agreement is limited to a short trial with a scheduled check-in. If reciprocity isn’t clear, [Agent 2] will steer toward an alternative (e.g., the team’s #help-coverage Slack rotation).\n\nAtmosphere: Cooperative and low-stakes. Both see mutual benefit in having reliable coverage and expect to leave the room with a simple, documented plan for the next two weeks, plus a calendar reminder for a check-in.', 'explanation': 'The scenario places both agents in a calm, cooperative setting with concrete, near-term tasks that naturally invite a mutual backup agreement. It supports [Agent 1]’s goals by providing two specific coverage opportunities, clear context for defining contact and response expectations, and space to offer reciprocal help. It supports [Agent 2]’s goals by creating a natural opening to ask about past reliability, set explicit boundaries, document agreements, and propose a limited trial with a check-in. The manager’s encouragement and low-stakes tasks keep alignment easy and attainable.'}"
"{'Abbreviation': 'Stability', 'Full label': '""Having stability in life , avoiding change , adhering to my ways and life style""'}",Cooperation,"Cooperation is chosen because both agents share the desire to preserve a stable lifestyle and must coordinate their actions and expectations to maintain it. The personal goals are concrete, observable commitments that can be confirmed or not in dialogue, and the roles shape how each agent pursues stability—one by asserting boundaries, the other by translating preferences into repeatable processes.","Obtain a clear verbal commitment from Agent2 to keep our current wake time (6:30 a.m.), meal times (12:30 p.m. and 7:00 p.m.), and chore split unchanged for the next 60 days, plus a rule that any proposed deviation requires 48 hours’ notice and my explicit consent; success if Agent2 repeats these terms back and agrees.","Get Agent1 to agree to a written 'Stability Plan' that (a) documents the current routine in a shared calendar, (b) sets a 10-minute weekly check-in to prevent drift, and (c) defines two contingency procedures (for an unexpected visitor and for a work overtime request) that preserve core routines; success if Agent1 approves the plan items during the conversation.","""Having stability in life , avoiding change , adhering to my ways and life style""","Stability Advocate and Boundary Setter—prioritizes preserving the status quo, secures commitments, and resists deviations.","Routine Facilitator and Systems Planner—translates stability preferences into schedules, check-ins, and contingency procedures to keep routines intact.","{'scenario_context': 'A calm Sunday afternoon in a quiet shared apartment. [Agent 1] and [Agent 2], who live together, have set aside a 30-minute block labeled “Routine Review” at the dining table. Phones are on silent, a laptop is open to their shared calendar for the next 60 days, and a printed checklist of their current routine (wake time 6:30 a.m., meals at 12:30 p.m. and 7:00 p.m., and the existing chore split) is on the table. Both agree the current routine works and want to preserve it. Recent minor disruptions—a neighbor dropping by unexpectedly and a late work email—prompted this meeting to formalize how to maintain stability going forward. [Agent 1], acting as Stability Advocate and Boundary Setter, intends to secure a clear verbal commitment that the current wake time, meal times, and chore split will remain unchanged for 60 days, with a rule that any proposed deviation requires 48 hours’ notice and [Agent 1]’s explicit consent. [Agent 2], acting as Routine Facilitator and Systems Planner, has brought a short draft “Stability Plan” that documents the current routine in the shared calendar, adds a 10-minute weekly check-in to prevent drift, and outlines two contingency procedures (for an unexpected visitor and a work overtime request) designed to preserve the core routine. The purpose of the meeting is to confirm these terms verbally and then capture them in writing, with both agents expecting a straightforward, cooperative discussion.', 'explanation': 'The setting is simple, low-stress, and supports cooperation: both agents value stability and already agree the current routine works. [Agent 1] seeks a clear verbal commitment with explicit terms and consent conditions; [Agent 2] seeks to formalize those same preferences through a written plan with a shared calendar, brief weekly check-ins, and two practical contingencies. Tools (calendar, draft plan, checklist) and the absence of time pressure make alignment easy, keeping the scenario at an Easy difficulty level.'}"
